name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Fluvanna County, Virginia",90.0,95.0,1.0,05000US51065,51,065,T,All,All,All
"Fluvanna County, Virginia",20.0,35.0,2.0,05000US51065,51,065,S,Substandard,All,All
"Fluvanna County, Virginia",70.0,90.0,3.0,05000US51065,51,065,S,Standard,All,All
"Fluvanna County, Virginia",15.0,28.0,4.0,05000US51065,51,065,S,Standard,RHUD30,All
"Fluvanna County, Virginia",0.0,161.0,5.0,05000US51065,51,065,D,Standard,RHUD30,0 or 1
"Fluvanna County, Virginia",0.0,161.0,6.0,05000US51065,51,065,D,Standard,RHUD30,2
"Fluvanna County, Virginia",15.0,28.0,7.0,05000US51065,51,065,D,Standard,RHUD30,3 or more
"Fluvanna County, Virginia",0.0,161.0,8.0,05000US51065,51,065,S,Standard,RHUD50,All
"Fluvanna County, Virginia",0.0,161.0,9.0,05000US51065,51,065,D,Standard,RHUD50,0 or 1
"Fluvanna County, Virginia",0.0,161.0,10.0,05000US51065,51,065,D,Standard,RHUD50,2
"Fluvanna County, Virginia",0.0,161.0,11.0,05000US51065,51,065,D,Standard,RHUD50,3 or more
"Fluvanna County, Virginia",50.0,86.0,12.0,05000US51065,51,065,S,Standard,RHUD80,All
"Fluvanna County, Virginia",0.0,161.0,13.0,05000US51065,51,065,D,Standard,RHUD80,0 or 1
"Fluvanna County, Virginia",0.0,161.0,14.0,05000US51065,51,065,D,Standard,RHUD80,2
"Fluvanna County, Virginia",50.0,86.0,15.0,05000US51065,51,065,D,Standard,RHUD80,3 or more
"Fluvanna County, Virginia",0.0,161.0,16.0,05000US51065,51,065,S,Standard,Greater than RHUD80,All
"Fluvanna County, Virginia",0.0,161.0,17.0,05000US51065,51,065,D,Standard,Greater than RHUD80,0 or 1
"Fluvanna County, Virginia",0.0,161.0,18.0,05000US51065,51,065,D,Standard,Greater than RHUD80,2
"Fluvanna County, Virginia",0.0,161.0,19.0,05000US51065,51,065,D,Standard,Greater than RHUD80,3 or more
