name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Montgomery County, Virginia",795.0,392.0,1.0,05000US51121,51,121,T,All,All,All
"Montgomery County, Virginia",0.0,161.0,2.0,05000US51121,51,121,S,Substandard,All,All
"Montgomery County, Virginia",795.0,392.0,3.0,05000US51121,51,121,S,Standard,All,All
"Montgomery County, Virginia",200.0,164.0,4.0,05000US51121,51,121,S,Standard,RHUD30,All
"Montgomery County, Virginia",0.0,161.0,5.0,05000US51121,51,121,D,Standard,RHUD30,0 or 1
"Montgomery County, Virginia",60.0,95.0,6.0,05000US51121,51,121,D,Standard,RHUD30,2
"Montgomery County, Virginia",140.0,133.0,7.0,05000US51121,51,121,D,Standard,RHUD30,3 or more
"Montgomery County, Virginia",525.0,379.0,8.0,05000US51121,51,121,S,Standard,RHUD50,All
"Montgomery County, Virginia",45.0,76.0,9.0,05000US51121,51,121,D,Standard,RHUD50,0 or 1
"Montgomery County, Virginia",285.0,329.0,10.0,05000US51121,51,121,D,Standard,RHUD50,2
"Montgomery County, Virginia",190.0,165.0,11.0,05000US51121,51,121,D,Standard,RHUD50,3 or more
"Montgomery County, Virginia",70.0,114.0,12.0,05000US51121,51,121,S,Standard,RHUD80,All
"Montgomery County, Virginia",0.0,161.0,13.0,05000US51121,51,121,D,Standard,RHUD80,0 or 1
"Montgomery County, Virginia",0.0,161.0,14.0,05000US51121,51,121,D,Standard,RHUD80,2
"Montgomery County, Virginia",70.0,114.0,15.0,05000US51121,51,121,D,Standard,RHUD80,3 or more
"Montgomery County, Virginia",0.0,161.0,16.0,05000US51121,51,121,S,Standard,Greater than RHUD80,All
"Montgomery County, Virginia",0.0,161.0,17.0,05000US51121,51,121,D,Standard,Greater than RHUD80,0 or 1
"Montgomery County, Virginia",0.0,161.0,18.0,05000US51121,51,121,D,Standard,Greater than RHUD80,2
"Montgomery County, Virginia",0.0,161.0,19.0,05000US51121,51,121,D,Standard,Greater than RHUD80,3 or more
