name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Louisa County, Virginia",100.0,86.0,1.0,05000US51109,51,109,T,All,All,All
"Louisa County, Virginia",0.0,161.0,2.0,05000US51109,51,109,S,Substandard,All,All
"Louisa County, Virginia",100.0,86.0,3.0,05000US51109,51,109,S,Standard,All,All
"Louisa County, Virginia",20.0,37.0,4.0,05000US51109,51,109,S,Standard,RHUD30,All
"Louisa County, Virginia",0.0,161.0,5.0,05000US51109,51,109,D,Standard,RHUD30,0 or 1
"Louisa County, Virginia",20.0,37.0,6.0,05000US51109,51,109,D,Standard,RHUD30,2
"Louisa County, Virginia",0.0,161.0,7.0,05000US51109,51,109,D,Standard,RHUD30,3 or more
"Louisa County, Virginia",30.0,39.0,8.0,05000US51109,51,109,S,Standard,RHUD50,All
"Louisa County, Virginia",0.0,161.0,9.0,05000US51109,51,109,D,Standard,RHUD50,0 or 1
"Louisa County, Virginia",15.0,25.0,10.0,05000US51109,51,109,D,Standard,RHUD50,2
"Louisa County, Virginia",20.0,35.0,11.0,05000US51109,51,109,D,Standard,RHUD50,3 or more
"Louisa County, Virginia",45.0,76.0,12.0,05000US51109,51,109,S,Standard,RHUD80,All
"Louisa County, Virginia",0.0,161.0,13.0,05000US51109,51,109,D,Standard,RHUD80,0 or 1
"Louisa County, Virginia",45.0,76.0,14.0,05000US51109,51,109,D,Standard,RHUD80,2
"Louisa County, Virginia",0.0,161.0,15.0,05000US51109,51,109,D,Standard,RHUD80,3 or more
"Louisa County, Virginia",0.0,161.0,16.0,05000US51109,51,109,S,Standard,Greater than RHUD80,All
"Louisa County, Virginia",0.0,161.0,17.0,05000US51109,51,109,D,Standard,Greater than RHUD80,0 or 1
"Louisa County, Virginia",0.0,161.0,18.0,05000US51109,51,109,D,Standard,Greater than RHUD80,2
"Louisa County, Virginia",0.0,161.0,19.0,05000US51109,51,109,D,Standard,Greater than RHUD80,3 or more
