name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Virginia Beach city, Virginia",2960.0,767.0,1.0,05000US51810,51,810,T,All,All,All
"Virginia Beach city, Virginia",20.0,38.0,2.0,05000US51810,51,810,S,Substandard,All,All
"Virginia Beach city, Virginia",2940.0,768.0,3.0,05000US51810,51,810,S,Standard,All,All
"Virginia Beach city, Virginia",75.0,122.0,4.0,05000US51810,51,810,S,Standard,RHUD30,All
"Virginia Beach city, Virginia",0.0,161.0,5.0,05000US51810,51,810,D,Standard,RHUD30,0 or 1
"Virginia Beach city, Virginia",0.0,161.0,6.0,05000US51810,51,810,D,Standard,RHUD30,2
"Virginia Beach city, Virginia",75.0,122.0,7.0,05000US51810,51,810,D,Standard,RHUD30,3 or more
"Virginia Beach city, Virginia",330.0,343.0,8.0,05000US51810,51,810,S,Standard,RHUD50,All
"Virginia Beach city, Virginia",185.0,298.0,9.0,05000US51810,51,810,D,Standard,RHUD50,0 or 1
"Virginia Beach city, Virginia",70.0,119.0,10.0,05000US51810,51,810,D,Standard,RHUD50,2
"Virginia Beach city, Virginia",75.0,126.0,11.0,05000US51810,51,810,D,Standard,RHUD50,3 or more
"Virginia Beach city, Virginia",1675.0,575.0,12.0,05000US51810,51,810,S,Standard,RHUD80,All
"Virginia Beach city, Virginia",275.0,187.0,13.0,05000US51810,51,810,D,Standard,RHUD80,0 or 1
"Virginia Beach city, Virginia",855.0,323.0,14.0,05000US51810,51,810,D,Standard,RHUD80,2
"Virginia Beach city, Virginia",545.0,380.0,15.0,05000US51810,51,810,D,Standard,RHUD80,3 or more
"Virginia Beach city, Virginia",860.0,456.0,16.0,05000US51810,51,810,S,Standard,Greater than RHUD80,All
"Virginia Beach city, Virginia",340.0,296.0,17.0,05000US51810,51,810,D,Standard,Greater than RHUD80,0 or 1
"Virginia Beach city, Virginia",360.0,244.0,18.0,05000US51810,51,810,D,Standard,Greater than RHUD80,2
"Virginia Beach city, Virginia",160.0,137.0,19.0,05000US51810,51,810,D,Standard,Greater than RHUD80,3 or more
