name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Chesapeake city, Virginia",505.0,258.0,1.0,05000US51550,51,550,T,All,All,All
"Chesapeake city, Virginia",80.0,130.0,2.0,05000US51550,51,550,S,Substandard,All,All
"Chesapeake city, Virginia",425.0,222.0,3.0,05000US51550,51,550,S,Standard,All,All
"Chesapeake city, Virginia",0.0,161.0,4.0,05000US51550,51,550,S,Standard,RHUD30,All
"Chesapeake city, Virginia",0.0,161.0,5.0,05000US51550,51,550,D,Standard,RHUD30,0 or 1
"Chesapeake city, Virginia",0.0,161.0,6.0,05000US51550,51,550,D,Standard,RHUD30,2
"Chesapeake city, Virginia",0.0,161.0,7.0,05000US51550,51,550,D,Standard,RHUD30,3 or more
"Chesapeake city, Virginia",130.0,125.0,8.0,05000US51550,51,550,S,Standard,RHUD50,All
"Chesapeake city, Virginia",0.0,161.0,9.0,05000US51550,51,550,D,Standard,RHUD50,0 or 1
"Chesapeake city, Virginia",85.0,100.0,10.0,05000US51550,51,550,D,Standard,RHUD50,2
"Chesapeake city, Virginia",45.0,76.0,11.0,05000US51550,51,550,D,Standard,RHUD50,3 or more
"Chesapeake city, Virginia",250.0,205.0,12.0,05000US51550,51,550,S,Standard,RHUD80,All
"Chesapeake city, Virginia",175.0,168.0,13.0,05000US51550,51,550,D,Standard,RHUD80,0 or 1
"Chesapeake city, Virginia",75.0,118.0,14.0,05000US51550,51,550,D,Standard,RHUD80,2
"Chesapeake city, Virginia",0.0,161.0,15.0,05000US51550,51,550,D,Standard,RHUD80,3 or more
"Chesapeake city, Virginia",45.0,75.0,16.0,05000US51550,51,550,S,Standard,Greater than RHUD80,All
"Chesapeake city, Virginia",0.0,161.0,17.0,05000US51550,51,550,D,Standard,Greater than RHUD80,0 or 1
"Chesapeake city, Virginia",0.0,161.0,18.0,05000US51550,51,550,D,Standard,Greater than RHUD80,2
"Chesapeake city, Virginia",45.0,75.0,19.0,05000US51550,51,550,D,Standard,Greater than RHUD80,3 or more
