name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Lee County, Virginia",150.0,139.0,1.0,05000US51105,51,105,T,All,All,All
"Lee County, Virginia",0.0,161.0,2.0,05000US51105,51,105,S,Substandard,All,All
"Lee County, Virginia",150.0,139.0,3.0,05000US51105,51,105,S,Standard,All,All
"Lee County, Virginia",150.0,139.0,4.0,05000US51105,51,105,S,Standard,RHUD30,All
"Lee County, Virginia",15.0,33.0,5.0,05000US51105,51,105,D,Standard,RHUD30,0 or 1
"Lee County, Virginia",65.0,97.0,6.0,05000US51105,51,105,D,Standard,RHUD30,2
"Lee County, Virginia",70.0,97.0,7.0,05000US51105,51,105,D,Standard,RHUD30,3 or more
"Lee County, Virginia",0.0,161.0,8.0,05000US51105,51,105,S,Standard,RHUD50,All
"Lee County, Virginia",0.0,161.0,9.0,05000US51105,51,105,D,Standard,RHUD50,0 or 1
"Lee County, Virginia",0.0,161.0,10.0,05000US51105,51,105,D,Standard,RHUD50,2
"Lee County, Virginia",0.0,161.0,11.0,05000US51105,51,105,D,Standard,RHUD50,3 or more
"Lee County, Virginia",0.0,161.0,12.0,05000US51105,51,105,S,Standard,RHUD80,All
"Lee County, Virginia",0.0,161.0,13.0,05000US51105,51,105,D,Standard,RHUD80,0 or 1
"Lee County, Virginia",0.0,161.0,14.0,05000US51105,51,105,D,Standard,RHUD80,2
"Lee County, Virginia",0.0,161.0,15.0,05000US51105,51,105,D,Standard,RHUD80,3 or more
"Lee County, Virginia",0.0,161.0,16.0,05000US51105,51,105,S,Standard,Greater than RHUD80,All
"Lee County, Virginia",0.0,161.0,17.0,05000US51105,51,105,D,Standard,Greater than RHUD80,0 or 1
"Lee County, Virginia",0.0,161.0,18.0,05000US51105,51,105,D,Standard,Greater than RHUD80,2
"Lee County, Virginia",0.0,161.0,19.0,05000US51105,51,105,D,Standard,Greater than RHUD80,3 or more
