name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Smyth County, Virginia",205.0,166.0,1.0,05000US51173,51,173,T,All,All,All
"Smyth County, Virginia",0.0,161.0,2.0,05000US51173,51,173,S,Substandard,All,All
"Smyth County, Virginia",205.0,166.0,3.0,05000US51173,51,173,S,Standard,All,All
"Smyth County, Virginia",60.0,93.0,4.0,05000US51173,51,173,S,Standard,RHUD30,All
"Smyth County, Virginia",0.0,161.0,5.0,05000US51173,51,173,D,Standard,RHUD30,0 or 1
"Smyth County, Virginia",60.0,93.0,6.0,05000US51173,51,173,D,Standard,RHUD30,2
"Smyth County, Virginia",0.0,161.0,7.0,05000US51173,51,173,D,Standard,RHUD30,3 or more
"Smyth County, Virginia",125.0,130.0,8.0,05000US51173,51,173,S,Standard,RHUD50,All
"Smyth County, Virginia",15.0,32.0,9.0,05000US51173,51,173,D,Standard,RHUD50,0 or 1
"Smyth County, Virginia",0.0,161.0,10.0,05000US51173,51,173,D,Standard,RHUD50,2
"Smyth County, Virginia",105.0,126.0,11.0,05000US51173,51,173,D,Standard,RHUD50,3 or more
"Smyth County, Virginia",25.0,41.0,12.0,05000US51173,51,173,S,Standard,RHUD80,All
"Smyth County, Virginia",25.0,41.0,13.0,05000US51173,51,173,D,Standard,RHUD80,0 or 1
"Smyth County, Virginia",0.0,161.0,14.0,05000US51173,51,173,D,Standard,RHUD80,2
"Smyth County, Virginia",0.0,161.0,15.0,05000US51173,51,173,D,Standard,RHUD80,3 or more
"Smyth County, Virginia",0.0,161.0,16.0,05000US51173,51,173,S,Standard,Greater than RHUD80,All
"Smyth County, Virginia",0.0,161.0,17.0,05000US51173,51,173,D,Standard,Greater than RHUD80,0 or 1
"Smyth County, Virginia",0.0,161.0,18.0,05000US51173,51,173,D,Standard,Greater than RHUD80,2
"Smyth County, Virginia",0.0,161.0,19.0,05000US51173,51,173,D,Standard,Greater than RHUD80,3 or more
