name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Bedrooms
"Goochland County, Virginia",40.0,68.0,1.0,05000US51075,51,075,T,All,All,All
"Goochland County, Virginia",0.0,161.0,2.0,05000US51075,51,075,S,Substandard,All,All
"Goochland County, Virginia",40.0,68.0,3.0,05000US51075,51,075,S,Standard,All,All
"Goochland County, Virginia",0.0,161.0,4.0,05000US51075,51,075,S,Standard,RHUD30,All
"Goochland County, Virginia",0.0,161.0,5.0,05000US51075,51,075,D,Standard,RHUD30,0 or 1
"Goochland County, Virginia",0.0,161.0,6.0,05000US51075,51,075,D,Standard,RHUD30,2
"Goochland County, Virginia",0.0,161.0,7.0,05000US51075,51,075,D,Standard,RHUD30,3 or more
"Goochland County, Virginia",0.0,161.0,8.0,05000US51075,51,075,S,Standard,RHUD50,All
"Goochland County, Virginia",0.0,161.0,9.0,05000US51075,51,075,D,Standard,RHUD50,0 or 1
"Goochland County, Virginia",0.0,161.0,10.0,05000US51075,51,075,D,Standard,RHUD50,2
"Goochland County, Virginia",0.0,161.0,11.0,05000US51075,51,075,D,Standard,RHUD50,3 or more
"Goochland County, Virginia",40.0,68.0,12.0,05000US51075,51,075,S,Standard,RHUD80,All
"Goochland County, Virginia",0.0,161.0,13.0,05000US51075,51,075,D,Standard,RHUD80,0 or 1
"Goochland County, Virginia",0.0,161.0,14.0,05000US51075,51,075,D,Standard,RHUD80,2
"Goochland County, Virginia",40.0,68.0,15.0,05000US51075,51,075,D,Standard,RHUD80,3 or more
"Goochland County, Virginia",0.0,161.0,16.0,05000US51075,51,075,S,Standard,Greater than RHUD80,All
"Goochland County, Virginia",0.0,161.0,17.0,05000US51075,51,075,D,Standard,Greater than RHUD80,0 or 1
"Goochland County, Virginia",0.0,161.0,18.0,05000US51075,51,075,D,Standard,Greater than RHUD80,2
"Goochland County, Virginia",0.0,161.0,19.0,05000US51075,51,075,D,Standard,Greater than RHUD80,3 or more
