name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Prince George County, Virginia",4.0,12.0,20.0,05000US51149,51,149,D,Owner,American Indian,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,21.0,05000US51149,51,149,D,Owner,American Indian,Severe cost burden
"Prince George County, Virginia",0.0,161.0,22.0,05000US51149,51,149,D,Owner,American Indian,N/A
"Prince George County, Virginia",0.0,161.0,23.0,05000US51149,51,149,S,Owner,Pacific Islander,All
"Prince George County, Virginia",0.0,161.0,24.0,05000US51149,51,149,D,Owner,Pacific Islander,No cost burden
"Prince George County, Virginia",0.0,161.0,25.0,05000US51149,51,149,D,Owner,Pacific Islander,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,26.0,05000US51149,51,149,D,Owner,Pacific Islander,Severe cost burden
"Prince George County, Virginia",0.0,161.0,27.0,05000US51149,51,149,D,Owner,Pacific Islander,N/A
"Prince George County, Virginia",230.0,291.0,28.0,05000US51149,51,149,S,Owner,Hispanic,All
"Prince George County, Virginia",60.0,112.0,29.0,05000US51149,51,149,D,Owner,Hispanic,No cost burden
"Prince George County, Virginia",40.0,94.0,30.0,05000US51149,51,149,D,Owner,Hispanic,Moderate cost burden
"Prince George County, Virginia",130.0,199.0,31.0,05000US51149,51,149,D,Owner,Hispanic,Severe cost burden
"Prince George County, Virginia",0.0,161.0,32.0,05000US51149,51,149,D,Owner,Hispanic,N/A
"Prince George County, Virginia",110.0,99.0,33.0,05000US51149,51,149,S,Owner,Other,All
"Prince George County, Virginia",75.0,77.0,34.0,05000US51149,51,149,D,Owner,Other,No cost burden
"Prince George County, Virginia",35.0,60.0,35.0,05000US51149,51,149,D,Owner,Other,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,36.0,05000US51149,51,149,D,Owner,Other,Severe cost burden
"Prince George County, Virginia",0.0,161.0,37.0,05000US51149,51,149,D,Owner,Other,N/A
"Prince George County, Virginia",3000.0,547.0,38.0,05000US51149,51,149,S,Renter,All,All
"Prince George County, Virginia",1465.0,287.0,39.0,05000US51149,51,149,S,Renter,White,All
"Prince George County, Virginia",825.0,318.0,40.0,05000US51149,51,149,D,Renter,White,No cost burden
"Prince George County, Virginia",155.0,112.0,41.0,05000US51149,51,149,D,Renter,White,Moderate cost burden
"Prince George County, Virginia",75.0,60.0,42.0,05000US51149,51,149,D,Renter,White,Severe cost burden
"Prince George County, Virginia",410.0,193.0,43.0,05000US51149,51,149,D,Renter,White,N/A
"Prince George County, Virginia",1255.0,371.0,44.0,05000US51149,51,149,S,Renter,Black,All
"Prince George County, Virginia",545.0,249.0,45.0,05000US51149,51,149,D,Renter,Black,No cost burden
"Prince George County, Virginia",265.0,165.0,46.0,05000US51149,51,149,D,Renter,Black,Moderate cost burden
"Prince George County, Virginia",60.0,59.0,47.0,05000US51149,51,149,D,Renter,Black,Severe cost burden
"Prince George County, Virginia",380.0,224.0,48.0,05000US51149,51,149,D,Renter,Black,N/A
"Prince George County, Virginia",0.0,161.0,49.0,05000US51149,51,149,S,Renter,Asian,All
"Prince George County, Virginia",0.0,161.0,50.0,05000US51149,51,149,D,Renter,Asian,No cost burden
"Prince George County, Virginia",0.0,161.0,51.0,05000US51149,51,149,D,Renter,Asian,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,52.0,05000US51149,51,149,D,Renter,Asian,Severe cost burden
"Prince George County, Virginia",0.0,161.0,53.0,05000US51149,51,149,D,Renter,Asian,N/A
"Prince George County, Virginia",4.0,18.0,54.0,05000US51149,51,149,S,Renter,American Indian,All
"Prince George County, Virginia",0.0,161.0,55.0,05000US51149,51,149,D,Renter,American Indian,No cost burden
"Prince George County, Virginia",4.0,18.0,56.0,05000US51149,51,149,D,Renter,American Indian,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,57.0,05000US51149,51,149,D,Renter,American Indian,Severe cost burden
"Prince George County, Virginia",0.0,161.0,58.0,05000US51149,51,149,D,Renter,American Indian,N/A
"Prince George County, Virginia",0.0,161.0,59.0,05000US51149,51,149,S,Renter,Pacific Islander,All
"Prince George County, Virginia",0.0,161.0,60.0,05000US51149,51,149,D,Renter,Pacific Islander,No cost burden
"Prince George County, Virginia",0.0,161.0,61.0,05000US51149,51,149,D,Renter,Pacific Islander,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,62.0,05000US51149,51,149,D,Renter,Pacific Islander,Severe cost burden
"Prince George County, Virginia",0.0,161.0,63.0,05000US51149,51,149,D,Renter,Pacific Islander,N/A
"Prince George County, Virginia",275.0,188.0,64.0,05000US51149,51,149,S,Renter,Hispanic,All
"Prince George County, Virginia",180.0,235.0,65.0,05000US51149,51,149,D,Renter,Hispanic,No cost burden
"Prince George County, Virginia",0.0,161.0,66.0,05000US51149,51,149,D,Renter,Hispanic,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,67.0,05000US51149,51,149,D,Renter,Hispanic,Severe cost burden
"Prince George County, Virginia",100.0,122.0,68.0,05000US51149,51,149,D,Renter,Hispanic,N/A
"Prince George County, Virginia",0.0,161.0,69.0,05000US51149,51,149,S,Renter,Other,All
"Prince George County, Virginia",0.0,161.0,70.0,05000US51149,51,149,D,Renter,Other,No cost burden
"Prince George County, Virginia",0.0,161.0,71.0,05000US51149,51,149,D,Renter,Other,Moderate cost burden
"Prince George County, Virginia",0.0,161.0,72.0,05000US51149,51,149,D,Renter,Other,Severe cost burden
"Prince George County, Virginia",0.0,161.0,73.0,05000US51149,51,149,D,Renter,Other,N/A
