name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Fredericksburg city, Virginia",40.0,64.0,24.0,05000US51630,51,630,D,Owner,Pacific Islander,No cost burden
"Fredericksburg city, Virginia",0.0,161.0,25.0,05000US51630,51,630,D,Owner,Pacific Islander,Moderate cost burden
"Fredericksburg city, Virginia",0.0,161.0,26.0,05000US51630,51,630,D,Owner,Pacific Islander,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,27.0,05000US51630,51,630,D,Owner,Pacific Islander,N/A
"Fredericksburg city, Virginia",80.0,53.0,28.0,05000US51630,51,630,S,Owner,Hispanic,All
"Fredericksburg city, Virginia",15.0,28.0,29.0,05000US51630,51,630,D,Owner,Hispanic,No cost burden
"Fredericksburg city, Virginia",30.0,33.0,30.0,05000US51630,51,630,D,Owner,Hispanic,Moderate cost burden
"Fredericksburg city, Virginia",35.0,58.0,31.0,05000US51630,51,630,D,Owner,Hispanic,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,32.0,05000US51630,51,630,D,Owner,Hispanic,N/A
"Fredericksburg city, Virginia",0.0,161.0,33.0,05000US51630,51,630,S,Owner,Other,All
"Fredericksburg city, Virginia",0.0,161.0,34.0,05000US51630,51,630,D,Owner,Other,No cost burden
"Fredericksburg city, Virginia",0.0,161.0,35.0,05000US51630,51,630,D,Owner,Other,Moderate cost burden
"Fredericksburg city, Virginia",0.0,161.0,36.0,05000US51630,51,630,D,Owner,Other,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,37.0,05000US51630,51,630,D,Owner,Other,N/A
"Fredericksburg city, Virginia",5345.0,523.0,38.0,05000US51630,51,630,S,Renter,All,All
"Fredericksburg city, Virginia",3885.0,484.0,39.0,05000US51630,51,630,S,Renter,White,All
"Fredericksburg city, Virginia",1700.0,366.0,40.0,05000US51630,51,630,D,Renter,White,No cost burden
"Fredericksburg city, Virginia",1010.0,304.0,41.0,05000US51630,51,630,D,Renter,White,Moderate cost burden
"Fredericksburg city, Virginia",1120.0,267.0,42.0,05000US51630,51,630,D,Renter,White,Severe cost burden
"Fredericksburg city, Virginia",55.0,58.0,43.0,05000US51630,51,630,D,Renter,White,N/A
"Fredericksburg city, Virginia",1155.0,249.0,44.0,05000US51630,51,630,S,Renter,Black,All
"Fredericksburg city, Virginia",600.0,211.0,45.0,05000US51630,51,630,D,Renter,Black,No cost burden
"Fredericksburg city, Virginia",160.0,126.0,46.0,05000US51630,51,630,D,Renter,Black,Moderate cost burden
"Fredericksburg city, Virginia",360.0,197.0,47.0,05000US51630,51,630,D,Renter,Black,Severe cost burden
"Fredericksburg city, Virginia",30.0,40.0,48.0,05000US51630,51,630,D,Renter,Black,N/A
"Fredericksburg city, Virginia",50.0,35.0,49.0,05000US51630,51,630,S,Renter,Asian,All
"Fredericksburg city, Virginia",10.0,18.0,50.0,05000US51630,51,630,D,Renter,Asian,No cost burden
"Fredericksburg city, Virginia",10.0,20.0,51.0,05000US51630,51,630,D,Renter,Asian,Moderate cost burden
"Fredericksburg city, Virginia",30.0,31.0,52.0,05000US51630,51,630,D,Renter,Asian,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,53.0,05000US51630,51,630,D,Renter,Asian,N/A
"Fredericksburg city, Virginia",0.0,161.0,54.0,05000US51630,51,630,S,Renter,American Indian,All
"Fredericksburg city, Virginia",0.0,161.0,55.0,05000US51630,51,630,D,Renter,American Indian,No cost burden
"Fredericksburg city, Virginia",0.0,161.0,56.0,05000US51630,51,630,D,Renter,American Indian,Moderate cost burden
"Fredericksburg city, Virginia",0.0,161.0,57.0,05000US51630,51,630,D,Renter,American Indian,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,58.0,05000US51630,51,630,D,Renter,American Indian,N/A
"Fredericksburg city, Virginia",0.0,161.0,59.0,05000US51630,51,630,S,Renter,Pacific Islander,All
"Fredericksburg city, Virginia",0.0,161.0,60.0,05000US51630,51,630,D,Renter,Pacific Islander,No cost burden
"Fredericksburg city, Virginia",0.0,161.0,61.0,05000US51630,51,630,D,Renter,Pacific Islander,Moderate cost burden
"Fredericksburg city, Virginia",0.0,161.0,62.0,05000US51630,51,630,D,Renter,Pacific Islander,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,63.0,05000US51630,51,630,D,Renter,Pacific Islander,N/A
"Fredericksburg city, Virginia",220.0,134.0,64.0,05000US51630,51,630,S,Renter,Hispanic,All
"Fredericksburg city, Virginia",60.0,38.0,65.0,05000US51630,51,630,D,Renter,Hispanic,No cost burden
"Fredericksburg city, Virginia",65.0,81.0,66.0,05000US51630,51,630,D,Renter,Hispanic,Moderate cost burden
"Fredericksburg city, Virginia",100.0,94.0,67.0,05000US51630,51,630,D,Renter,Hispanic,Severe cost burden
"Fredericksburg city, Virginia",0.0,161.0,68.0,05000US51630,51,630,D,Renter,Hispanic,N/A
"Fredericksburg city, Virginia",40.0,39.0,69.0,05000US51630,51,630,S,Renter,Other,All
"Fredericksburg city, Virginia",20.0,29.0,70.0,05000US51630,51,630,D,Renter,Other,No cost burden
"Fredericksburg city, Virginia",0.0,161.0,71.0,05000US51630,51,630,D,Renter,Other,Moderate cost burden
"Fredericksburg city, Virginia",0.0,161.0,72.0,05000US51630,51,630,D,Renter,Other,Severe cost burden
"Fredericksburg city, Virginia",15.0,30.0,73.0,05000US51630,51,630,D,Renter,Other,N/A
