name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Virginia Beach city, Virginia",161815.0,1317.0,1.0,05000US51810,51,810,T,All,All,All
"Virginia Beach city, Virginia",111055.0,1430.0,2.0,05000US51810,51,810,S,Owner,All,All
"Virginia Beach city, Virginia",84795.0,1419.0,3.0,05000US51810,51,810,S,Owner,White,All
"Virginia Beach city, Virginia",61015.0,1383.0,4.0,05000US51810,51,810,D,Owner,White,No cost burden
"Virginia Beach city, Virginia",16050.0,1022.0,5.0,05000US51810,51,810,D,Owner,White,Moderate cost burden
"Virginia Beach city, Virginia",7535.0,731.0,6.0,05000US51810,51,810,D,Owner,White,Severe cost burden
"Virginia Beach city, Virginia",195.0,125.0,7.0,05000US51810,51,810,D,Owner,White,N/A
"Virginia Beach city, Virginia",15160.0,801.0,8.0,05000US51810,51,810,S,Owner,Black,All
"Virginia Beach city, Virginia",8810.0,766.0,9.0,05000US51810,51,810,D,Owner,Black,No cost burden
"Virginia Beach city, Virginia",4065.0,660.0,10.0,05000US51810,51,810,D,Owner,Black,Moderate cost burden
"Virginia Beach city, Virginia",2190.0,401.0,11.0,05000US51810,51,810,D,Owner,Black,Severe cost burden
"Virginia Beach city, Virginia",100.0,124.0,12.0,05000US51810,51,810,D,Owner,Black,N/A
"Virginia Beach city, Virginia",5650.0,403.0,13.0,05000US51810,51,810,S,Owner,Asian,All
"Virginia Beach city, Virginia",3345.0,388.0,14.0,05000US51810,51,810,D,Owner,Asian,No cost burden
"Virginia Beach city, Virginia",1630.0,309.0,15.0,05000US51810,51,810,D,Owner,Asian,Moderate cost burden
"Virginia Beach city, Virginia",665.0,219.0,16.0,05000US51810,51,810,D,Owner,Asian,Severe cost burden
"Virginia Beach city, Virginia",10.0,18.0,17.0,05000US51810,51,810,D,Owner,Asian,N/A
"Virginia Beach city, Virginia",135.0,67.0,18.0,05000US51810,51,810,S,Owner,American Indian,All
"Virginia Beach city, Virginia",60.0,53.0,19.0,05000US51810,51,810,D,Owner,American Indian,No cost burden
"Virginia Beach city, Virginia",30.0,37.0,20.0,05000US51810,51,810,D,Owner,American Indian,Moderate cost burden
"Virginia Beach city, Virginia",45.0,39.0,21.0,05000US51810,51,810,D,Owner,American Indian,Severe cost burden
"Virginia Beach city, Virginia",0.0,161.0,22.0,05000US51810,51,810,D,Owner,American Indian,N/A
"Virginia Beach city, Virginia",140.0,115.0,23.0,05000US51810,51,810,S,Owner,Pacific Islander,All
"Virginia Beach city, Virginia",75.0,72.0,24.0,05000US51810,51,810,D,Owner,Pacific Islander,No cost burden
"Virginia Beach city, Virginia",65.0,103.0,25.0,05000US51810,51,810,D,Owner,Pacific Islander,Moderate cost burden
"Virginia Beach city, Virginia",0.0,161.0,26.0,05000US51810,51,810,D,Owner,Pacific Islander,Severe cost burden
"Virginia Beach city, Virginia",0.0,161.0,27.0,05000US51810,51,810,D,Owner,Pacific Islander,N/A
"Virginia Beach city, Virginia",3665.0,524.0,28.0,05000US51810,51,810,S,Owner,Hispanic,All
"Virginia Beach city, Virginia",2335.0,518.0,29.0,05000US51810,51,810,D,Owner,Hispanic,No cost burden
"Virginia Beach city, Virginia",730.0,223.0,30.0,05000US51810,51,810,D,Owner,Hispanic,Moderate cost burden
"Virginia Beach city, Virginia",555.0,230.0,31.0,05000US51810,51,810,D,Owner,Hispanic,Severe cost burden
"Virginia Beach city, Virginia",45.0,53.0,32.0,05000US51810,51,810,D,Owner,Hispanic,N/A
"Virginia Beach city, Virginia",1505.0,384.0,33.0,05000US51810,51,810,S,Owner,Other,All
"Virginia Beach city, Virginia",815.0,233.0,34.0,05000US51810,51,810,D,Owner,Other,No cost burden
"Virginia Beach city, Virginia",455.0,258.0,35.0,05000US51810,51,810,D,Owner,Other,Moderate cost burden
"Virginia Beach city, Virginia",145.0,94.0,36.0,05000US51810,51,810,D,Owner,Other,Severe cost burden
"Virginia Beach city, Virginia",95.0,123.0,37.0,05000US51810,51,810,D,Owner,Other,N/A
"Virginia Beach city, Virginia",50760.0,1583.0,38.0,05000US51810,51,810,S,Renter,All,All
"Virginia Beach city, Virginia",30670.0,1372.0,39.0,05000US51810,51,810,S,Renter,White,All
"Virginia Beach city, Virginia",16550.0,1125.0,40.0,05000US51810,51,810,D,Renter,White,No cost burden
"Virginia Beach city, Virginia",7360.0,833.0,41.0,05000US51810,51,810,D,Renter,White,Moderate cost burden
"Virginia Beach city, Virginia",5400.0,638.0,42.0,05000US51810,51,810,D,Renter,White,Severe cost burden
"Virginia Beach city, Virginia",1365.0,309.0,43.0,05000US51810,51,810,D,Renter,White,N/A
"Virginia Beach city, Virginia",14665.0,1040.0,44.0,05000US51810,51,810,S,Renter,Black,All
"Virginia Beach city, Virginia",6875.0,875.0,45.0,05000US51810,51,810,D,Renter,Black,No cost burden
"Virginia Beach city, Virginia",4255.0,694.0,46.0,05000US51810,51,810,D,Renter,Black,Moderate cost burden
"Virginia Beach city, Virginia",3130.0,559.0,47.0,05000US51810,51,810,D,Renter,Black,Severe cost burden
"Virginia Beach city, Virginia",405.0,202.0,48.0,05000US51810,51,810,D,Renter,Black,N/A
"Virginia Beach city, Virginia",1245.0,254.0,49.0,05000US51810,51,810,S,Renter,Asian,All
"Virginia Beach city, Virginia",560.0,192.0,50.0,05000US51810,51,810,D,Renter,Asian,No cost burden
"Virginia Beach city, Virginia",260.0,144.0,51.0,05000US51810,51,810,D,Renter,Asian,Moderate cost burden
"Virginia Beach city, Virginia",300.0,142.0,52.0,05000US51810,51,810,D,Renter,Asian,Severe cost burden
"Virginia Beach city, Virginia",130.0,103.0,53.0,05000US51810,51,810,D,Renter,Asian,N/A
"Virginia Beach city, Virginia",260.0,120.0,54.0,05000US51810,51,810,S,Renter,American Indian,All
"Virginia Beach city, Virginia",135.0,108.0,55.0,05000US51810,51,810,D,Renter,American Indian,No cost burden
"Virginia Beach city, Virginia",35.0,44.0,56.0,05000US51810,51,810,D,Renter,American Indian,Moderate cost burden
"Virginia Beach city, Virginia",95.0,81.0,57.0,05000US51810,51,810,D,Renter,American Indian,Severe cost burden
"Virginia Beach city, Virginia",0.0,161.0,58.0,05000US51810,51,810,D,Renter,American Indian,N/A
"Virginia Beach city, Virginia",35.0,60.0,59.0,05000US51810,51,810,S,Renter,Pacific Islander,All
"Virginia Beach city, Virginia",35.0,60.0,60.0,05000US51810,51,810,D,Renter,Pacific Islander,No cost burden
