name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Chesapeake city, Virginia",30.0,44.0,23.0,05000US51550,51,550,S,Owner,Pacific Islander,All
"Chesapeake city, Virginia",0.0,161.0,24.0,05000US51550,51,550,D,Owner,Pacific Islander,No cost burden
"Chesapeake city, Virginia",0.0,161.0,25.0,05000US51550,51,550,D,Owner,Pacific Islander,Moderate cost burden
"Chesapeake city, Virginia",30.0,44.0,26.0,05000US51550,51,550,D,Owner,Pacific Islander,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,27.0,05000US51550,51,550,D,Owner,Pacific Islander,N/A
"Chesapeake city, Virginia",1140.0,281.0,28.0,05000US51550,51,550,S,Owner,Hispanic,All
"Chesapeake city, Virginia",660.0,244.0,29.0,05000US51550,51,550,D,Owner,Hispanic,No cost burden
"Chesapeake city, Virginia",245.0,142.0,30.0,05000US51550,51,550,D,Owner,Hispanic,Moderate cost burden
"Chesapeake city, Virginia",195.0,110.0,31.0,05000US51550,51,550,D,Owner,Hispanic,Severe cost burden
"Chesapeake city, Virginia",45.0,51.0,32.0,05000US51550,51,550,D,Owner,Hispanic,N/A
"Chesapeake city, Virginia",830.0,248.0,33.0,05000US51550,51,550,S,Owner,Other,All
"Chesapeake city, Virginia",530.0,228.0,34.0,05000US51550,51,550,D,Owner,Other,No cost burden
"Chesapeake city, Virginia",155.0,112.0,35.0,05000US51550,51,550,D,Owner,Other,Moderate cost burden
"Chesapeake city, Virginia",145.0,136.0,36.0,05000US51550,51,550,D,Owner,Other,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,37.0,05000US51550,51,550,D,Owner,Other,N/A
"Chesapeake city, Virginia",19335.0,960.0,38.0,05000US51550,51,550,S,Renter,All,All
"Chesapeake city, Virginia",9080.0,861.0,39.0,05000US51550,51,550,S,Renter,White,All
"Chesapeake city, Virginia",4755.0,591.0,40.0,05000US51550,51,550,D,Renter,White,No cost burden
"Chesapeake city, Virginia",1875.0,369.0,41.0,05000US51550,51,550,D,Renter,White,Moderate cost burden
"Chesapeake city, Virginia",1765.0,390.0,42.0,05000US51550,51,550,D,Renter,White,Severe cost burden
"Chesapeake city, Virginia",680.0,257.0,43.0,05000US51550,51,550,D,Renter,White,N/A
"Chesapeake city, Virginia",8940.0,720.0,44.0,05000US51550,51,550,S,Renter,Black,All
"Chesapeake city, Virginia",4400.0,643.0,45.0,05000US51550,51,550,D,Renter,Black,No cost burden
"Chesapeake city, Virginia",2715.0,583.0,46.0,05000US51550,51,550,D,Renter,Black,Moderate cost burden
"Chesapeake city, Virginia",1520.0,324.0,47.0,05000US51550,51,550,D,Renter,Black,Severe cost burden
"Chesapeake city, Virginia",305.0,184.0,48.0,05000US51550,51,550,D,Renter,Black,N/A
"Chesapeake city, Virginia",335.0,130.0,49.0,05000US51550,51,550,S,Renter,Asian,All
"Chesapeake city, Virginia",195.0,114.0,50.0,05000US51550,51,550,D,Renter,Asian,No cost burden
"Chesapeake city, Virginia",40.0,48.0,51.0,05000US51550,51,550,D,Renter,Asian,Moderate cost burden
"Chesapeake city, Virginia",60.0,62.0,52.0,05000US51550,51,550,D,Renter,Asian,Severe cost burden
"Chesapeake city, Virginia",40.0,49.0,53.0,05000US51550,51,550,D,Renter,Asian,N/A
"Chesapeake city, Virginia",40.0,60.0,54.0,05000US51550,51,550,S,Renter,American Indian,All
"Chesapeake city, Virginia",15.0,21.0,55.0,05000US51550,51,550,D,Renter,American Indian,No cost burden
"Chesapeake city, Virginia",25.0,48.0,56.0,05000US51550,51,550,D,Renter,American Indian,Moderate cost burden
"Chesapeake city, Virginia",0.0,161.0,57.0,05000US51550,51,550,D,Renter,American Indian,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,58.0,05000US51550,51,550,D,Renter,American Indian,N/A
"Chesapeake city, Virginia",0.0,161.0,59.0,05000US51550,51,550,S,Renter,Pacific Islander,All
"Chesapeake city, Virginia",0.0,161.0,60.0,05000US51550,51,550,D,Renter,Pacific Islander,No cost burden
"Chesapeake city, Virginia",0.0,161.0,61.0,05000US51550,51,550,D,Renter,Pacific Islander,Moderate cost burden
"Chesapeake city, Virginia",0.0,161.0,62.0,05000US51550,51,550,D,Renter,Pacific Islander,Severe cost burden
"Chesapeake city, Virginia",0.0,161.0,63.0,05000US51550,51,550,D,Renter,Pacific Islander,N/A
"Chesapeake city, Virginia",515.0,192.0,64.0,05000US51550,51,550,S,Renter,Hispanic,All
"Chesapeake city, Virginia",415.0,173.0,65.0,05000US51550,51,550,D,Renter,Hispanic,No cost burden
"Chesapeake city, Virginia",85.0,87.0,66.0,05000US51550,51,550,D,Renter,Hispanic,Moderate cost burden
"Chesapeake city, Virginia",0.0,161.0,67.0,05000US51550,51,550,D,Renter,Hispanic,Severe cost burden
"Chesapeake city, Virginia",10.0,20.0,68.0,05000US51550,51,550,D,Renter,Hispanic,N/A
"Chesapeake city, Virginia",425.0,328.0,69.0,05000US51550,51,550,S,Renter,Other,All
"Chesapeake city, Virginia",350.0,324.0,70.0,05000US51550,51,550,D,Renter,Other,No cost burden
"Chesapeake city, Virginia",45.0,45.0,71.0,05000US51550,51,550,D,Renter,Other,Moderate cost burden
"Chesapeake city, Virginia",20.0,33.0,72.0,05000US51550,51,550,D,Renter,Other,Severe cost burden
"Chesapeake city, Virginia",15.0,23.0,73.0,05000US51550,51,550,D,Renter,Other,N/A
