name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Harrisonburg city, Virginia",13920.0,452.0,1.0,05000US51660,51,660,T,All,All,All
"Harrisonburg city, Virginia",5460.0,439.0,2.0,05000US51660,51,660,S,Owner,All,All
"Harrisonburg city, Virginia",4920.0,355.0,3.0,05000US51660,51,660,S,Owner,White,All
"Harrisonburg city, Virginia",4030.0,329.0,4.0,05000US51660,51,660,D,Owner,White,No cost burden
"Harrisonburg city, Virginia",650.0,194.0,5.0,05000US51660,51,660,D,Owner,White,Moderate cost burden
"Harrisonburg city, Virginia",240.0,154.0,6.0,05000US51660,51,660,D,Owner,White,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,7.0,05000US51660,51,660,D,Owner,White,N/A
"Harrisonburg city, Virginia",185.0,196.0,8.0,05000US51660,51,660,S,Owner,Black,All
"Harrisonburg city, Virginia",185.0,196.0,9.0,05000US51660,51,660,D,Owner,Black,No cost burden
"Harrisonburg city, Virginia",0.0,161.0,10.0,05000US51660,51,660,D,Owner,Black,Moderate cost burden
"Harrisonburg city, Virginia",0.0,161.0,11.0,05000US51660,51,660,D,Owner,Black,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,12.0,05000US51660,51,660,D,Owner,Black,N/A
"Harrisonburg city, Virginia",70.0,86.0,13.0,05000US51660,51,660,S,Owner,Asian,All
"Harrisonburg city, Virginia",40.0,66.0,14.0,05000US51660,51,660,D,Owner,Asian,No cost burden
"Harrisonburg city, Virginia",0.0,161.0,15.0,05000US51660,51,660,D,Owner,Asian,Moderate cost burden
"Harrisonburg city, Virginia",30.0,60.0,16.0,05000US51660,51,660,D,Owner,Asian,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,17.0,05000US51660,51,660,D,Owner,Asian,N/A
"Harrisonburg city, Virginia",0.0,161.0,18.0,05000US51660,51,660,S,Owner,American Indian,All
"Harrisonburg city, Virginia",0.0,161.0,19.0,05000US51660,51,660,D,Owner,American Indian,No cost burden
"Harrisonburg city, Virginia",0.0,161.0,20.0,05000US51660,51,660,D,Owner,American Indian,Moderate cost burden
"Harrisonburg city, Virginia",0.0,161.0,21.0,05000US51660,51,660,D,Owner,American Indian,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,22.0,05000US51660,51,660,D,Owner,American Indian,N/A
"Harrisonburg city, Virginia",0.0,161.0,23.0,05000US51660,51,660,S,Owner,Pacific Islander,All
"Harrisonburg city, Virginia",0.0,161.0,24.0,05000US51660,51,660,D,Owner,Pacific Islander,No cost burden
"Harrisonburg city, Virginia",0.0,161.0,25.0,05000US51660,51,660,D,Owner,Pacific Islander,Moderate cost burden
"Harrisonburg city, Virginia",0.0,161.0,26.0,05000US51660,51,660,D,Owner,Pacific Islander,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,27.0,05000US51660,51,660,D,Owner,Pacific Islander,N/A
"Harrisonburg city, Virginia",220.0,137.0,28.0,05000US51660,51,660,S,Owner,Hispanic,All
"Harrisonburg city, Virginia",175.0,108.0,29.0,05000US51660,51,660,D,Owner,Hispanic,No cost burden
"Harrisonburg city, Virginia",25.0,54.0,30.0,05000US51660,51,660,D,Owner,Hispanic,Moderate cost burden
"Harrisonburg city, Virginia",20.0,38.0,31.0,05000US51660,51,660,D,Owner,Hispanic,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,32.0,05000US51660,51,660,D,Owner,Hispanic,N/A
"Harrisonburg city, Virginia",65.0,90.0,33.0,05000US51660,51,660,S,Owner,Other,All
"Harrisonburg city, Virginia",65.0,90.0,34.0,05000US51660,51,660,D,Owner,Other,No cost burden
"Harrisonburg city, Virginia",0.0,161.0,35.0,05000US51660,51,660,D,Owner,Other,Moderate cost burden
"Harrisonburg city, Virginia",0.0,161.0,36.0,05000US51660,51,660,D,Owner,Other,Severe cost burden
"Harrisonburg city, Virginia",0.0,161.0,37.0,05000US51660,51,660,D,Owner,Other,N/A
"Harrisonburg city, Virginia",8460.0,630.0,38.0,05000US51660,51,660,S,Renter,All,All
"Harrisonburg city, Virginia",5615.0,592.0,39.0,05000US51660,51,660,S,Renter,White,All
"Harrisonburg city, Virginia",2580.0,436.0,40.0,05000US51660,51,660,D,Renter,White,No cost burden
"Harrisonburg city, Virginia",880.0,242.0,41.0,05000US51660,51,660,D,Renter,White,Moderate cost burden
