name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Chesterfield County, Virginia",108690.0,1007.0,1.0,05000US51041,51,041,T,All,All,All
"Chesterfield County, Virginia",85810.0,1315.0,2.0,05000US51041,51,041,S,Owner,All,All
"Chesterfield County, Virginia",66345.0,1027.0,3.0,05000US51041,51,041,S,Owner,White,All
"Chesterfield County, Virginia",54225.0,1213.0,4.0,05000US51041,51,041,D,Owner,White,No cost burden
"Chesterfield County, Virginia",8100.0,681.0,5.0,05000US51041,51,041,D,Owner,White,Moderate cost burden
"Chesterfield County, Virginia",3810.0,463.0,6.0,05000US51041,51,041,D,Owner,White,Severe cost burden
"Chesterfield County, Virginia",210.0,153.0,7.0,05000US51041,51,041,D,Owner,White,N/A
"Chesterfield County, Virginia",14130.0,753.0,8.0,05000US51041,51,041,S,Owner,Black,All
"Chesterfield County, Virginia",9925.0,710.0,9.0,05000US51041,51,041,D,Owner,Black,No cost burden
"Chesterfield County, Virginia",3015.0,529.0,10.0,05000US51041,51,041,D,Owner,Black,Moderate cost burden
"Chesterfield County, Virginia",1130.0,300.0,11.0,05000US51041,51,041,D,Owner,Black,Severe cost burden
"Chesterfield County, Virginia",60.0,94.0,12.0,05000US51041,51,041,D,Owner,Black,N/A
"Chesterfield County, Virginia",2180.0,270.0,13.0,05000US51041,51,041,S,Owner,Asian,All
"Chesterfield County, Virginia",1585.0,294.0,14.0,05000US51041,51,041,D,Owner,Asian,No cost burden
"Chesterfield County, Virginia",470.0,192.0,15.0,05000US51041,51,041,D,Owner,Asian,Moderate cost burden
"Chesterfield County, Virginia",125.0,82.0,16.0,05000US51041,51,041,D,Owner,Asian,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,17.0,05000US51041,51,041,D,Owner,Asian,N/A
"Chesterfield County, Virginia",145.0,98.0,18.0,05000US51041,51,041,S,Owner,American Indian,All
"Chesterfield County, Virginia",145.0,98.0,19.0,05000US51041,51,041,D,Owner,American Indian,No cost burden
"Chesterfield County, Virginia",0.0,161.0,20.0,05000US51041,51,041,D,Owner,American Indian,Moderate cost burden
"Chesterfield County, Virginia",0.0,161.0,21.0,05000US51041,51,041,D,Owner,American Indian,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,22.0,05000US51041,51,041,D,Owner,American Indian,N/A
"Chesterfield County, Virginia",25.0,42.0,23.0,05000US51041,51,041,S,Owner,Pacific Islander,All
"Chesterfield County, Virginia",25.0,42.0,24.0,05000US51041,51,041,D,Owner,Pacific Islander,No cost burden
"Chesterfield County, Virginia",0.0,161.0,25.0,05000US51041,51,041,D,Owner,Pacific Islander,Moderate cost burden
"Chesterfield County, Virginia",0.0,161.0,26.0,05000US51041,51,041,D,Owner,Pacific Islander,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,27.0,05000US51041,51,041,D,Owner,Pacific Islander,N/A
"Chesterfield County, Virginia",2185.0,375.0,28.0,05000US51041,51,041,S,Owner,Hispanic,All
"Chesterfield County, Virginia",1280.0,279.0,29.0,05000US51041,51,041,D,Owner,Hispanic,No cost burden
"Chesterfield County, Virginia",455.0,192.0,30.0,05000US51041,51,041,D,Owner,Hispanic,Moderate cost burden
"Chesterfield County, Virginia",415.0,161.0,31.0,05000US51041,51,041,D,Owner,Hispanic,Severe cost burden
"Chesterfield County, Virginia",35.0,39.0,32.0,05000US51041,51,041,D,Owner,Hispanic,N/A
"Chesterfield County, Virginia",800.0,242.0,33.0,05000US51041,51,041,S,Owner,Other,All
"Chesterfield County, Virginia",480.0,199.0,34.0,05000US51041,51,041,D,Owner,Other,No cost burden
"Chesterfield County, Virginia",145.0,89.0,35.0,05000US51041,51,041,D,Owner,Other,Moderate cost burden
"Chesterfield County, Virginia",170.0,121.0,36.0,05000US51041,51,041,D,Owner,Other,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,37.0,05000US51041,51,041,D,Owner,Other,N/A
"Chesterfield County, Virginia",22880.0,1132.0,38.0,05000US51041,51,041,S,Renter,All,All
"Chesterfield County, Virginia",12495.0,916.0,39.0,05000US51041,51,041,S,Renter,White,All
"Chesterfield County, Virginia",7320.0,767.0,40.0,05000US51041,51,041,D,Renter,White,No cost burden
"Chesterfield County, Virginia",2925.0,444.0,41.0,05000US51041,51,041,D,Renter,White,Moderate cost burden
"Chesterfield County, Virginia",1660.0,374.0,42.0,05000US51041,51,041,D,Renter,White,Severe cost burden
"Chesterfield County, Virginia",590.0,172.0,43.0,05000US51041,51,041,D,Renter,White,N/A
"Chesterfield County, Virginia",7520.0,907.0,44.0,05000US51041,51,041,S,Renter,Black,All
"Chesterfield County, Virginia",4320.0,646.0,45.0,05000US51041,51,041,D,Renter,Black,No cost burden
"Chesterfield County, Virginia",1370.0,407.0,46.0,05000US51041,51,041,D,Renter,Black,Moderate cost burden
"Chesterfield County, Virginia",1655.0,603.0,47.0,05000US51041,51,041,D,Renter,Black,Severe cost burden
"Chesterfield County, Virginia",180.0,136.0,48.0,05000US51041,51,041,D,Renter,Black,N/A
"Chesterfield County, Virginia",440.0,196.0,49.0,05000US51041,51,041,S,Renter,Asian,All
"Chesterfield County, Virginia",275.0,156.0,50.0,05000US51041,51,041,D,Renter,Asian,No cost burden
"Chesterfield County, Virginia",65.0,76.0,51.0,05000US51041,51,041,D,Renter,Asian,Moderate cost burden
"Chesterfield County, Virginia",95.0,86.0,52.0,05000US51041,51,041,D,Renter,Asian,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,53.0,05000US51041,51,041,D,Renter,Asian,N/A
"Chesterfield County, Virginia",60.0,64.0,54.0,05000US51041,51,041,S,Renter,American Indian,All
"Chesterfield County, Virginia",20.0,34.0,55.0,05000US51041,51,041,D,Renter,American Indian,No cost burden
"Chesterfield County, Virginia",15.0,34.0,56.0,05000US51041,51,041,D,Renter,American Indian,Moderate cost burden
"Chesterfield County, Virginia",0.0,161.0,57.0,05000US51041,51,041,D,Renter,American Indian,Severe cost burden
"Chesterfield County, Virginia",25.0,43.0,58.0,05000US51041,51,041,D,Renter,American Indian,N/A
"Chesterfield County, Virginia",0.0,161.0,59.0,05000US51041,51,041,S,Renter,Pacific Islander,All
"Chesterfield County, Virginia",0.0,161.0,60.0,05000US51041,51,041,D,Renter,Pacific Islander,No cost burden
"Chesterfield County, Virginia",0.0,161.0,61.0,05000US51041,51,041,D,Renter,Pacific Islander,Moderate cost burden
"Chesterfield County, Virginia",0.0,161.0,62.0,05000US51041,51,041,D,Renter,Pacific Islander,Severe cost burden
"Chesterfield County, Virginia",0.0,161.0,63.0,05000US51041,51,041,D,Renter,Pacific Islander,N/A
"Chesterfield County, Virginia",2015.0,313.0,64.0,05000US51041,51,041,S,Renter,Hispanic,All
"Chesterfield County, Virginia",1245.0,256.0,65.0,05000US51041,51,041,D,Renter,Hispanic,No cost burden
"Chesterfield County, Virginia",370.0,160.0,66.0,05000US51041,51,041,D,Renter,Hispanic,Moderate cost burden
"Chesterfield County, Virginia",350.0,171.0,67.0,05000US51041,51,041,D,Renter,Hispanic,Severe cost burden
"Chesterfield County, Virginia",45.0,53.0,68.0,05000US51041,51,041,D,Renter,Hispanic,N/A
"Chesterfield County, Virginia",355.0,188.0,69.0,05000US51041,51,041,S,Renter,Other,All
"Chesterfield County, Virginia",135.0,136.0,70.0,05000US51041,51,041,D,Renter,Other,No cost burden
