name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Manassas city, Virginia",11705.0,435.0,1.0,05000US51683,51,683,T,All,All,All
"Manassas city, Virginia",8160.0,518.0,2.0,05000US51683,51,683,S,Owner,All,All
"Manassas city, Virginia",5690.0,403.0,3.0,05000US51683,51,683,S,Owner,White,All
"Manassas city, Virginia",4255.0,374.0,4.0,05000US51683,51,683,D,Owner,White,No cost burden
"Manassas city, Virginia",955.0,287.0,5.0,05000US51683,51,683,D,Owner,White,Moderate cost burden
"Manassas city, Virginia",480.0,192.0,6.0,05000US51683,51,683,D,Owner,White,Severe cost burden
"Manassas city, Virginia",0.0,161.0,7.0,05000US51683,51,683,D,Owner,White,N/A
"Manassas city, Virginia",795.0,215.0,8.0,05000US51683,51,683,S,Owner,Black,All
"Manassas city, Virginia",495.0,177.0,9.0,05000US51683,51,683,D,Owner,Black,No cost burden
"Manassas city, Virginia",115.0,88.0,10.0,05000US51683,51,683,D,Owner,Black,Moderate cost burden
"Manassas city, Virginia",165.0,142.0,11.0,05000US51683,51,683,D,Owner,Black,Severe cost burden
"Manassas city, Virginia",15.0,27.0,12.0,05000US51683,51,683,D,Owner,Black,N/A
"Manassas city, Virginia",410.0,95.0,13.0,05000US51683,51,683,S,Owner,Asian,All
"Manassas city, Virginia",220.0,101.0,14.0,05000US51683,51,683,D,Owner,Asian,No cost burden
"Manassas city, Virginia",175.0,120.0,15.0,05000US51683,51,683,D,Owner,Asian,Moderate cost burden
"Manassas city, Virginia",15.0,24.0,16.0,05000US51683,51,683,D,Owner,Asian,Severe cost burden
"Manassas city, Virginia",0.0,161.0,17.0,05000US51683,51,683,D,Owner,Asian,N/A
"Manassas city, Virginia",0.0,161.0,18.0,05000US51683,51,683,S,Owner,American Indian,All
"Manassas city, Virginia",0.0,161.0,19.0,05000US51683,51,683,D,Owner,American Indian,No cost burden
"Manassas city, Virginia",0.0,161.0,20.0,05000US51683,51,683,D,Owner,American Indian,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,21.0,05000US51683,51,683,D,Owner,American Indian,Severe cost burden
"Manassas city, Virginia",0.0,161.0,22.0,05000US51683,51,683,D,Owner,American Indian,N/A
"Manassas city, Virginia",4.0,10.0,23.0,05000US51683,51,683,S,Owner,Pacific Islander,All
"Manassas city, Virginia",4.0,10.0,24.0,05000US51683,51,683,D,Owner,Pacific Islander,No cost burden
"Manassas city, Virginia",0.0,161.0,25.0,05000US51683,51,683,D,Owner,Pacific Islander,Moderate cost burden
"Manassas city, Virginia",0.0,161.0,26.0,05000US51683,51,683,D,Owner,Pacific Islander,Severe cost burden
"Manassas city, Virginia",0.0,161.0,27.0,05000US51683,51,683,D,Owner,Pacific Islander,N/A
"Manassas city, Virginia",1230.0,215.0,28.0,05000US51683,51,683,S,Owner,Hispanic,All
"Manassas city, Virginia",595.0,198.0,29.0,05000US51683,51,683,D,Owner,Hispanic,No cost burden
"Manassas city, Virginia",265.0,151.0,30.0,05000US51683,51,683,D,Owner,Hispanic,Moderate cost burden
"Manassas city, Virginia",365.0,185.0,31.0,05000US51683,51,683,D,Owner,Hispanic,Severe cost burden
"Manassas city, Virginia",0.0,161.0,32.0,05000US51683,51,683,D,Owner,Hispanic,N/A
"Manassas city, Virginia",35.0,48.0,33.0,05000US51683,51,683,S,Owner,Other,All
"Manassas city, Virginia",0.0,161.0,34.0,05000US51683,51,683,D,Owner,Other,No cost burden
"Manassas city, Virginia",20.0,41.0,35.0,05000US51683,51,683,D,Owner,Other,Moderate cost burden
"Manassas city, Virginia",15.0,27.0,36.0,05000US51683,51,683,D,Owner,Other,Severe cost burden
"Manassas city, Virginia",0.0,161.0,37.0,05000US51683,51,683,D,Owner,Other,N/A
"Manassas city, Virginia",3540.0,487.0,38.0,05000US51683,51,683,S,Renter,All,All
"Manassas city, Virginia",2205.0,379.0,39.0,05000US51683,51,683,S,Renter,White,All
"Manassas city, Virginia",1210.0,269.0,40.0,05000US51683,51,683,D,Renter,White,No cost burden
"Manassas city, Virginia",395.0,180.0,41.0,05000US51683,51,683,D,Renter,White,Moderate cost burden
"Manassas city, Virginia",555.0,234.0,42.0,05000US51683,51,683,D,Renter,White,Severe cost burden
"Manassas city, Virginia",45.0,53.0,43.0,05000US51683,51,683,D,Renter,White,N/A
"Manassas city, Virginia",410.0,158.0,44.0,05000US51683,51,683,S,Renter,Black,All
