name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Waynesboro city, Virginia",0.0,161.0,29.0,05000US51820,51,820,D,Owner,Hispanic,No cost burden
"Waynesboro city, Virginia",10.0,16.0,30.0,05000US51820,51,820,D,Owner,Hispanic,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,31.0,05000US51820,51,820,D,Owner,Hispanic,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,32.0,05000US51820,51,820,D,Owner,Hispanic,N/A
"Waynesboro city, Virginia",0.0,161.0,33.0,05000US51820,51,820,S,Owner,Other,All
"Waynesboro city, Virginia",0.0,161.0,34.0,05000US51820,51,820,D,Owner,Other,No cost burden
"Waynesboro city, Virginia",0.0,161.0,35.0,05000US51820,51,820,D,Owner,Other,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,36.0,05000US51820,51,820,D,Owner,Other,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,37.0,05000US51820,51,820,D,Owner,Other,N/A
"Waynesboro city, Virginia",3305.0,546.0,38.0,05000US51820,51,820,S,Renter,All,All
"Waynesboro city, Virginia",2675.0,513.0,39.0,05000US51820,51,820,S,Renter,White,All
"Waynesboro city, Virginia",1650.0,424.0,40.0,05000US51820,51,820,D,Renter,White,No cost burden
"Waynesboro city, Virginia",445.0,284.0,41.0,05000US51820,51,820,D,Renter,White,Moderate cost burden
"Waynesboro city, Virginia",495.0,187.0,42.0,05000US51820,51,820,D,Renter,White,Severe cost burden
"Waynesboro city, Virginia",85.0,73.0,43.0,05000US51820,51,820,D,Renter,White,N/A
"Waynesboro city, Virginia",330.0,202.0,44.0,05000US51820,51,820,S,Renter,Black,All
"Waynesboro city, Virginia",85.0,102.0,45.0,05000US51820,51,820,D,Renter,Black,No cost burden
"Waynesboro city, Virginia",250.0,175.0,46.0,05000US51820,51,820,D,Renter,Black,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,47.0,05000US51820,51,820,D,Renter,Black,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,48.0,05000US51820,51,820,D,Renter,Black,N/A
"Waynesboro city, Virginia",40.0,72.0,49.0,05000US51820,51,820,S,Renter,Asian,All
"Waynesboro city, Virginia",0.0,161.0,50.0,05000US51820,51,820,D,Renter,Asian,No cost burden
"Waynesboro city, Virginia",40.0,72.0,51.0,05000US51820,51,820,D,Renter,Asian,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,52.0,05000US51820,51,820,D,Renter,Asian,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,53.0,05000US51820,51,820,D,Renter,Asian,N/A
"Waynesboro city, Virginia",0.0,161.0,54.0,05000US51820,51,820,S,Renter,American Indian,All
"Waynesboro city, Virginia",0.0,161.0,55.0,05000US51820,51,820,D,Renter,American Indian,No cost burden
"Waynesboro city, Virginia",0.0,161.0,56.0,05000US51820,51,820,D,Renter,American Indian,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,57.0,05000US51820,51,820,D,Renter,American Indian,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,58.0,05000US51820,51,820,D,Renter,American Indian,N/A
"Waynesboro city, Virginia",0.0,161.0,59.0,05000US51820,51,820,S,Renter,Pacific Islander,All
"Waynesboro city, Virginia",0.0,161.0,60.0,05000US51820,51,820,D,Renter,Pacific Islander,No cost burden
"Waynesboro city, Virginia",0.0,161.0,61.0,05000US51820,51,820,D,Renter,Pacific Islander,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,62.0,05000US51820,51,820,D,Renter,Pacific Islander,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,63.0,05000US51820,51,820,D,Renter,Pacific Islander,N/A
"Waynesboro city, Virginia",260.0,163.0,64.0,05000US51820,51,820,S,Renter,Hispanic,All
"Waynesboro city, Virginia",10.0,26.0,65.0,05000US51820,51,820,D,Renter,Hispanic,No cost burden
"Waynesboro city, Virginia",110.0,204.0,66.0,05000US51820,51,820,D,Renter,Hispanic,Moderate cost burden
"Waynesboro city, Virginia",140.0,90.0,67.0,05000US51820,51,820,D,Renter,Hispanic,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,68.0,05000US51820,51,820,D,Renter,Hispanic,N/A
"Waynesboro city, Virginia",0.0,161.0,69.0,05000US51820,51,820,S,Renter,Other,All
"Waynesboro city, Virginia",0.0,161.0,70.0,05000US51820,51,820,D,Renter,Other,No cost burden
"Waynesboro city, Virginia",0.0,161.0,71.0,05000US51820,51,820,D,Renter,Other,Moderate cost burden
"Waynesboro city, Virginia",0.0,161.0,72.0,05000US51820,51,820,D,Renter,Other,Severe cost burden
"Waynesboro city, Virginia",0.0,161.0,73.0,05000US51820,51,820,D,Renter,Other,N/A
