name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Portsmouth city, Virginia",890.0,312.0,42.0,05000US51740,51,740,D,Renter,White,Severe cost burden
"Portsmouth city, Virginia",250.0,148.0,43.0,05000US51740,51,740,D,Renter,White,N/A
"Portsmouth city, Virginia",9595.0,770.0,44.0,05000US51740,51,740,S,Renter,Black,All
"Portsmouth city, Virginia",4585.0,664.0,45.0,05000US51740,51,740,D,Renter,Black,No cost burden
"Portsmouth city, Virginia",2075.0,446.0,46.0,05000US51740,51,740,D,Renter,Black,Moderate cost burden
"Portsmouth city, Virginia",2535.0,588.0,47.0,05000US51740,51,740,D,Renter,Black,Severe cost burden
"Portsmouth city, Virginia",400.0,148.0,48.0,05000US51740,51,740,D,Renter,Black,N/A
"Portsmouth city, Virginia",35.0,54.0,49.0,05000US51740,51,740,S,Renter,Asian,All
"Portsmouth city, Virginia",30.0,47.0,50.0,05000US51740,51,740,D,Renter,Asian,No cost burden
"Portsmouth city, Virginia",4.0,14.0,51.0,05000US51740,51,740,D,Renter,Asian,Moderate cost burden
"Portsmouth city, Virginia",0.0,161.0,52.0,05000US51740,51,740,D,Renter,Asian,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,53.0,05000US51740,51,740,D,Renter,Asian,N/A
"Portsmouth city, Virginia",20.0,37.0,54.0,05000US51740,51,740,S,Renter,American Indian,All
"Portsmouth city, Virginia",20.0,37.0,55.0,05000US51740,51,740,D,Renter,American Indian,No cost burden
"Portsmouth city, Virginia",0.0,161.0,56.0,05000US51740,51,740,D,Renter,American Indian,Moderate cost burden
"Portsmouth city, Virginia",0.0,161.0,57.0,05000US51740,51,740,D,Renter,American Indian,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,58.0,05000US51740,51,740,D,Renter,American Indian,N/A
"Portsmouth city, Virginia",100.0,129.0,59.0,05000US51740,51,740,S,Renter,Pacific Islander,All
"Portsmouth city, Virginia",0.0,161.0,60.0,05000US51740,51,740,D,Renter,Pacific Islander,No cost burden
"Portsmouth city, Virginia",75.0,120.0,61.0,05000US51740,51,740,D,Renter,Pacific Islander,Moderate cost burden
"Portsmouth city, Virginia",25.0,47.0,62.0,05000US51740,51,740,D,Renter,Pacific Islander,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,63.0,05000US51740,51,740,D,Renter,Pacific Islander,N/A
"Portsmouth city, Virginia",175.0,154.0,64.0,05000US51740,51,740,S,Renter,Hispanic,All
"Portsmouth city, Virginia",120.0,138.0,65.0,05000US51740,51,740,D,Renter,Hispanic,No cost burden
"Portsmouth city, Virginia",15.0,33.0,66.0,05000US51740,51,740,D,Renter,Hispanic,Moderate cost burden
"Portsmouth city, Virginia",25.0,45.0,67.0,05000US51740,51,740,D,Renter,Hispanic,Severe cost burden
"Portsmouth city, Virginia",15.0,31.0,68.0,05000US51740,51,740,D,Renter,Hispanic,N/A
"Portsmouth city, Virginia",445.0,249.0,69.0,05000US51740,51,740,S,Renter,Other,All
"Portsmouth city, Virginia",75.0,81.0,70.0,05000US51740,51,740,D,Renter,Other,No cost burden
"Portsmouth city, Virginia",120.0,142.0,71.0,05000US51740,51,740,D,Renter,Other,Moderate cost burden
"Portsmouth city, Virginia",250.0,189.0,72.0,05000US51740,51,740,D,Renter,Other,Severe cost burden
"Portsmouth city, Virginia",0.0,161.0,73.0,05000US51740,51,740,D,Renter,Other,N/A
