name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Lynchburg city, Virginia",25905.0,614.0,1.0,05000US51680,51,680,T,All,All,All
"Lynchburg city, Virginia",15395.0,685.0,2.0,05000US51680,51,680,S,Owner,All,All
"Lynchburg city, Virginia",11595.0,527.0,3.0,05000US51680,51,680,S,Owner,White,All
"Lynchburg city, Virginia",9665.0,521.0,4.0,05000US51680,51,680,D,Owner,White,No cost burden
"Lynchburg city, Virginia",1225.0,284.0,5.0,05000US51680,51,680,D,Owner,White,Moderate cost burden
"Lynchburg city, Virginia",620.0,172.0,6.0,05000US51680,51,680,D,Owner,White,Severe cost burden
"Lynchburg city, Virginia",80.0,64.0,7.0,05000US51680,51,680,D,Owner,White,N/A
"Lynchburg city, Virginia",3270.0,367.0,8.0,05000US51680,51,680,S,Owner,Black,All
"Lynchburg city, Virginia",2000.0,274.0,9.0,05000US51680,51,680,D,Owner,Black,No cost burden
"Lynchburg city, Virginia",900.0,264.0,10.0,05000US51680,51,680,D,Owner,Black,Moderate cost burden
"Lynchburg city, Virginia",315.0,122.0,11.0,05000US51680,51,680,D,Owner,Black,Severe cost burden
"Lynchburg city, Virginia",50.0,61.0,12.0,05000US51680,51,680,D,Owner,Black,N/A
"Lynchburg city, Virginia",300.0,158.0,13.0,05000US51680,51,680,S,Owner,Asian,All
"Lynchburg city, Virginia",215.0,158.0,14.0,05000US51680,51,680,D,Owner,Asian,No cost burden
"Lynchburg city, Virginia",0.0,161.0,15.0,05000US51680,51,680,D,Owner,Asian,Moderate cost burden
"Lynchburg city, Virginia",60.0,68.0,16.0,05000US51680,51,680,D,Owner,Asian,Severe cost burden
"Lynchburg city, Virginia",25.0,44.0,17.0,05000US51680,51,680,D,Owner,Asian,N/A
"Lynchburg city, Virginia",40.0,32.0,18.0,05000US51680,51,680,S,Owner,American Indian,All
"Lynchburg city, Virginia",20.0,24.0,19.0,05000US51680,51,680,D,Owner,American Indian,No cost burden
"Lynchburg city, Virginia",15.0,24.0,20.0,05000US51680,51,680,D,Owner,American Indian,Moderate cost burden
"Lynchburg city, Virginia",10.0,15.0,21.0,05000US51680,51,680,D,Owner,American Indian,Severe cost burden
"Lynchburg city, Virginia",0.0,161.0,22.0,05000US51680,51,680,D,Owner,American Indian,N/A
"Lynchburg city, Virginia",0.0,161.0,23.0,05000US51680,51,680,S,Owner,Pacific Islander,All
