name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Race,Cost_Burden
"Staunton city, Virginia",45.0,51.0,33.0,05000US51790,51,790,S,Owner,Other,All
"Staunton city, Virginia",35.0,45.0,34.0,05000US51790,51,790,D,Owner,Other,No cost burden
"Staunton city, Virginia",4.0,17.0,35.0,05000US51790,51,790,D,Owner,Other,Moderate cost burden
"Staunton city, Virginia",0.0,161.0,36.0,05000US51790,51,790,D,Owner,Other,Severe cost burden
"Staunton city, Virginia",0.0,161.0,37.0,05000US51790,51,790,D,Owner,Other,N/A
"Staunton city, Virginia",3930.0,422.0,38.0,05000US51790,51,790,S,Renter,All,All
"Staunton city, Virginia",3245.0,399.0,39.0,05000US51790,51,790,S,Renter,White,All
"Staunton city, Virginia",1700.0,382.0,40.0,05000US51790,51,790,D,Renter,White,No cost burden
"Staunton city, Virginia",885.0,272.0,41.0,05000US51790,51,790,D,Renter,White,Moderate cost burden
"Staunton city, Virginia",370.0,158.0,42.0,05000US51790,51,790,D,Renter,White,Severe cost burden
"Staunton city, Virginia",290.0,161.0,43.0,05000US51790,51,790,D,Renter,White,N/A
"Staunton city, Virginia",545.0,198.0,44.0,05000US51790,51,790,S,Renter,Black,All
"Staunton city, Virginia",180.0,118.0,45.0,05000US51790,51,790,D,Renter,Black,No cost burden
"Staunton city, Virginia",105.0,108.0,46.0,05000US51790,51,790,D,Renter,Black,Moderate cost burden
"Staunton city, Virginia",200.0,154.0,47.0,05000US51790,51,790,D,Renter,Black,Severe cost burden
"Staunton city, Virginia",55.0,67.0,48.0,05000US51790,51,790,D,Renter,Black,N/A
"Staunton city, Virginia",35.0,36.0,49.0,05000US51790,51,790,S,Renter,Asian,All
"Staunton city, Virginia",20.0,30.0,50.0,05000US51790,51,790,D,Renter,Asian,No cost burden
"Staunton city, Virginia",0.0,161.0,51.0,05000US51790,51,790,D,Renter,Asian,Moderate cost burden
"Staunton city, Virginia",15.0,26.0,52.0,05000US51790,51,790,D,Renter,Asian,Severe cost burden
"Staunton city, Virginia",0.0,161.0,53.0,05000US51790,51,790,D,Renter,Asian,N/A
"Staunton city, Virginia",30.0,43.0,54.0,05000US51790,51,790,S,Renter,American Indian,All
"Staunton city, Virginia",30.0,43.0,55.0,05000US51790,51,790,D,Renter,American Indian,No cost burden
"Staunton city, Virginia",0.0,161.0,56.0,05000US51790,51,790,D,Renter,American Indian,Moderate cost burden
"Staunton city, Virginia",0.0,161.0,57.0,05000US51790,51,790,D,Renter,American Indian,Severe cost burden
"Staunton city, Virginia",0.0,161.0,58.0,05000US51790,51,790,D,Renter,American Indian,N/A
"Staunton city, Virginia",0.0,161.0,59.0,05000US51790,51,790,S,Renter,Pacific Islander,All
"Staunton city, Virginia",0.0,161.0,60.0,05000US51790,51,790,D,Renter,Pacific Islander,No cost burden
"Staunton city, Virginia",0.0,161.0,61.0,05000US51790,51,790,D,Renter,Pacific Islander,Moderate cost burden
"Staunton city, Virginia",0.0,161.0,62.0,05000US51790,51,790,D,Renter,Pacific Islander,Severe cost burden
"Staunton city, Virginia",0.0,161.0,63.0,05000US51790,51,790,D,Renter,Pacific Islander,N/A
"Staunton city, Virginia",25.0,31.0,64.0,05000US51790,51,790,S,Renter,Hispanic,All
"Staunton city, Virginia",0.0,161.0,65.0,05000US51790,51,790,D,Renter,Hispanic,No cost burden
"Staunton city, Virginia",0.0,161.0,66.0,05000US51790,51,790,D,Renter,Hispanic,Moderate cost burden
"Staunton city, Virginia",25.0,31.0,67.0,05000US51790,51,790,D,Renter,Hispanic,Severe cost burden
"Staunton city, Virginia",0.0,161.0,68.0,05000US51790,51,790,D,Renter,Hispanic,N/A
"Staunton city, Virginia",55.0,68.0,69.0,05000US51790,51,790,S,Renter,Other,All
"Staunton city, Virginia",30.0,51.0,70.0,05000US51790,51,790,D,Renter,Other,No cost burden
"Staunton city, Virginia",0.0,161.0,71.0,05000US51790,51,790,D,Renter,Other,Moderate cost burden
"Staunton city, Virginia",0.0,161.0,72.0,05000US51790,51,790,D,Renter,Other,Severe cost burden
"Staunton city, Virginia",25.0,44.0,73.0,05000US51790,51,790,D,Renter,Other,N/A
