name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Washington County, Virginia",8835.0,623.0,1.0,05000US51191,51,191,T,All,All,All,All
"Washington County, Virginia",100.0,117.0,2.0,05000US51191,51,191,S,Substandard,All,All,All
"Washington County, Virginia",8735.0,638.0,3.0,05000US51191,51,191,S,Standard,All,All,All
"Washington County, Virginia",2325.0,449.0,4.0,05000US51191,51,191,S,Standard,VHUD50,All,All
"Washington County, Virginia",185.0,118.0,5.0,05000US51191,51,191,S,Standard,VHUD50,30% AMI or less,All
"Washington County, Virginia",0.0,161.0,6.0,05000US51191,51,191,D,Standard,VHUD50,30% AMI or less,0 or 1
"Washington County, Virginia",85.0,98.0,7.0,05000US51191,51,191,D,Standard,VHUD50,30% AMI or less,2
"Washington County, Virginia",105.0,85.0,8.0,05000US51191,51,191,D,Standard,VHUD50,30% AMI or less,3 or more
"Washington County, Virginia",390.0,183.0,9.0,05000US51191,51,191,S,Standard,VHUD50,30.1-50% AMI,All
"Washington County, Virginia",0.0,161.0,10.0,05000US51191,51,191,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Washington County, Virginia",190.0,152.0,11.0,05000US51191,51,191,D,Standard,VHUD50,30.1-50% AMI,2
"Washington County, Virginia",200.0,111.0,12.0,05000US51191,51,191,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Washington County, Virginia",380.0,151.0,13.0,05000US51191,51,191,S,Standard,VHUD50,50.1-80% AMI,All
"Washington County, Virginia",0.0,161.0,14.0,05000US51191,51,191,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Washington County, Virginia",125.0,100.0,15.0,05000US51191,51,191,D,Standard,VHUD50,50.1-80% AMI,2
"Washington County, Virginia",260.0,129.0,16.0,05000US51191,51,191,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Washington County, Virginia",205.0,171.0,17.0,05000US51191,51,191,S,Standard,VHUD50,80.1-95% AMI,All
"Washington County, Virginia",0.0,161.0,18.0,05000US51191,51,191,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Washington County, Virginia",0.0,161.0,19.0,05000US51191,51,191,D,Standard,VHUD50,80.1-95% AMI,2
"Washington County, Virginia",205.0,171.0,20.0,05000US51191,51,191,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Washington County, Virginia",1165.0,387.0,21.0,05000US51191,51,191,S,Standard,VHUD50,95.1% AMI and above,All
"Washington County, Virginia",0.0,161.0,22.0,05000US51191,51,191,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Washington County, Virginia",295.0,196.0,23.0,05000US51191,51,191,D,Standard,VHUD50,95.1% AMI and above,2
"Washington County, Virginia",870.0,282.0,24.0,05000US51191,51,191,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Washington County, Virginia",2555.0,436.0,25.0,05000US51191,51,191,S,Standard,VHUD80,All,All
"Washington County, Virginia",35.0,42.0,26.0,05000US51191,51,191,S,Standard,VHUD80,30% AMI or less,All
"Washington County, Virginia",0.0,161.0,27.0,05000US51191,51,191,D,Standard,VHUD80,30% AMI or less,0 or 1
"Washington County, Virginia",0.0,161.0,28.0,05000US51191,51,191,D,Standard,VHUD80,30% AMI or less,2
"Washington County, Virginia",35.0,42.0,29.0,05000US51191,51,191,D,Standard,VHUD80,30% AMI or less,3 or more
"Washington County, Virginia",115.0,113.0,30.0,05000US51191,51,191,S,Standard,VHUD80,30.1-50% AMI,All
"Washington County, Virginia",0.0,161.0,31.0,05000US51191,51,191,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Washington County, Virginia",15.0,24.0,32.0,05000US51191,51,191,D,Standard,VHUD80,30.1-50% AMI,2
"Washington County, Virginia",100.0,109.0,33.0,05000US51191,51,191,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Washington County, Virginia",365.0,152.0,34.0,05000US51191,51,191,S,Standard,VHUD80,50.1-80% AMI,All
"Washington County, Virginia",0.0,161.0,35.0,05000US51191,51,191,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Washington County, Virginia",50.0,64.0,36.0,05000US51191,51,191,D,Standard,VHUD80,50.1-80% AMI,2
"Washington County, Virginia",310.0,140.0,37.0,05000US51191,51,191,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Washington County, Virginia",195.0,161.0,38.0,05000US51191,51,191,S,Standard,VHUD80,80.1-95% AMI,All
"Washington County, Virginia",0.0,161.0,39.0,05000US51191,51,191,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Washington County, Virginia",35.0,42.0,40.0,05000US51191,51,191,D,Standard,VHUD80,80.1-95% AMI,2
"Washington County, Virginia",160.0,158.0,41.0,05000US51191,51,191,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Washington County, Virginia",1850.0,359.0,42.0,05000US51191,51,191,S,Standard,VHUD80,95.1% AMI and above,All
"Washington County, Virginia",0.0,161.0,43.0,05000US51191,51,191,D,Standard,VHUD80,95.1% AMI and above,0 or 1
