name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Fairfax County, Virginia",232725.0,2995.0,1.0,05000US51059,51,059,T,All,All,All,All
"Fairfax County, Virginia",545.0,237.0,2.0,05000US51059,51,059,S,Substandard,All,All,All
"Fairfax County, Virginia",232180.0,2977.0,3.0,05000US51059,51,059,S,Standard,All,All,All
"Fairfax County, Virginia",4635.0,657.0,4.0,05000US51059,51,059,S,Standard,VHUD50,All,All
"Fairfax County, Virginia",410.0,200.0,5.0,05000US51059,51,059,S,Standard,VHUD50,30% AMI or less,All
"Fairfax County, Virginia",30.0,45.0,6.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,0 or 1
"Fairfax County, Virginia",225.0,177.0,7.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,2
"Fairfax County, Virginia",160.0,84.0,8.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,3 or more
"Fairfax County, Virginia",690.0,321.0,9.0,05000US51059,51,059,S,Standard,VHUD50,30.1-50% AMI,All
"Fairfax County, Virginia",45.0,78.0,10.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Fairfax County, Virginia",315.0,193.0,11.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,2
"Fairfax County, Virginia",325.0,243.0,12.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Fairfax County, Virginia",1180.0,297.0,13.0,05000US51059,51,059,S,Standard,VHUD50,50.1-80% AMI,All
"Fairfax County, Virginia",205.0,124.0,14.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Fairfax County, Virginia",380.0,178.0,15.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,2
"Fairfax County, Virginia",600.0,192.0,16.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Fairfax County, Virginia",505.0,211.0,17.0,05000US51059,51,059,S,Standard,VHUD50,80.1-95% AMI,All
"Fairfax County, Virginia",25.0,43.0,18.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Fairfax County, Virginia",85.0,72.0,19.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,2
"Fairfax County, Virginia",390.0,194.0,20.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Fairfax County, Virginia",1850.0,346.0,21.0,05000US51059,51,059,S,Standard,VHUD50,95.1% AMI and above,All
"Fairfax County, Virginia",110.0,136.0,22.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Fairfax County, Virginia",85.0,63.0,23.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,2
"Fairfax County, Virginia",1655.0,319.0,24.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Fairfax County, Virginia",7835.0,850.0,25.0,05000US51059,51,059,S,Standard,VHUD80,All,All
"Fairfax County, Virginia",590.0,178.0,26.0,05000US51059,51,059,S,Standard,VHUD80,30% AMI or less,All
"Fairfax County, Virginia",80.0,68.0,27.0,05000US51059,51,059,D,Standard,VHUD80,30% AMI or less,0 or 1
"Fairfax County, Virginia",295.0,153.0,28.0,05000US51059,51,059,D,Standard,VHUD80,30% AMI or less,2
"Fairfax County, Virginia",215.0,130.0,29.0,05000US51059,51,059,D,Standard,VHUD80,30% AMI or less,3 or more
"Fairfax County, Virginia",1175.0,324.0,30.0,05000US51059,51,059,S,Standard,VHUD80,30.1-50% AMI,All
"Fairfax County, Virginia",125.0,88.0,31.0,05000US51059,51,059,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Fairfax County, Virginia",545.0,219.0,32.0,05000US51059,51,059,D,Standard,VHUD80,30.1-50% AMI,2
"Fairfax County, Virginia",505.0,216.0,33.0,05000US51059,51,059,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Fairfax County, Virginia",2140.0,549.0,34.0,05000US51059,51,059,S,Standard,VHUD80,50.1-80% AMI,All
"Fairfax County, Virginia",205.0,97.0,35.0,05000US51059,51,059,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Fairfax County, Virginia",1430.0,519.0,36.0,05000US51059,51,059,D,Standard,VHUD80,50.1-80% AMI,2
"Fairfax County, Virginia",505.0,193.0,37.0,05000US51059,51,059,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Fairfax County, Virginia",815.0,266.0,38.0,05000US51059,51,059,S,Standard,VHUD80,80.1-95% AMI,All
"Fairfax County, Virginia",95.0,98.0,39.0,05000US51059,51,059,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Fairfax County, Virginia",390.0,180.0,40.0,05000US51059,51,059,D,Standard,VHUD80,80.1-95% AMI,2
"Fairfax County, Virginia",330.0,165.0,41.0,05000US51059,51,059,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Fairfax County, Virginia",3115.0,473.0,42.0,05000US51059,51,059,S,Standard,VHUD80,95.1% AMI and above,All
"Fairfax County, Virginia",275.0,149.0,43.0,05000US51059,51,059,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Fairfax County, Virginia",1285.0,301.0,44.0,05000US51059,51,059,D,Standard,VHUD80,95.1% AMI and above,2
"Fairfax County, Virginia",1560.0,348.0,45.0,05000US51059,51,059,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Fairfax County, Virginia",11970.0,914.0,46.0,05000US51059,51,059,S,Standard,VHUD100,All,All
"Fairfax County, Virginia",600.0,242.0,47.0,05000US51059,51,059,S,Standard,VHUD100,30% AMI or less,All
"Fairfax County, Virginia",45.0,52.0,48.0,05000US51059,51,059,D,Standard,VHUD100,30% AMI or less,0 or 1
"Fairfax County, Virginia",185.0,154.0,49.0,05000US51059,51,059,D,Standard,VHUD100,30% AMI or less,2
"Fairfax County, Virginia",370.0,161.0,50.0,05000US51059,51,059,D,Standard,VHUD100,30% AMI or less,3 or more
"Fairfax County, Virginia",1240.0,492.0,51.0,05000US51059,51,059,S,Standard,VHUD100,30.1-50% AMI,All
"Fairfax County, Virginia",195.0,109.0,52.0,05000US51059,51,059,D,Standard,VHUD100,30.1-50% AMI,0 or 1
