name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Suffolk city, Virginia",15860.0,714.0,1.0,05000US51800,51,800,T,All,All,All,All
"Suffolk city, Virginia",0.0,161.0,2.0,05000US51800,51,800,S,Substandard,All,All,All
"Suffolk city, Virginia",15860.0,714.0,3.0,05000US51800,51,800,S,Standard,All,All,All
"Suffolk city, Virginia",1495.0,291.0,4.0,05000US51800,51,800,S,Standard,VHUD50,All,All
"Suffolk city, Virginia",185.0,109.0,5.0,05000US51800,51,800,S,Standard,VHUD50,30% AMI or less,All
"Suffolk city, Virginia",0.0,161.0,6.0,05000US51800,51,800,D,Standard,VHUD50,30% AMI or less,0 or 1
"Suffolk city, Virginia",45.0,46.0,7.0,05000US51800,51,800,D,Standard,VHUD50,30% AMI or less,2
"Suffolk city, Virginia",140.0,99.0,8.0,05000US51800,51,800,D,Standard,VHUD50,30% AMI or less,3 or more
"Suffolk city, Virginia",195.0,102.0,9.0,05000US51800,51,800,S,Standard,VHUD50,30.1-50% AMI,All
"Suffolk city, Virginia",0.0,161.0,10.0,05000US51800,51,800,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Suffolk city, Virginia",75.0,70.0,11.0,05000US51800,51,800,D,Standard,VHUD50,30.1-50% AMI,2
"Suffolk city, Virginia",120.0,78.0,12.0,05000US51800,51,800,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Suffolk city, Virginia",305.0,110.0,13.0,05000US51800,51,800,S,Standard,VHUD50,50.1-80% AMI,All
"Suffolk city, Virginia",0.0,161.0,14.0,05000US51800,51,800,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Suffolk city, Virginia",50.0,54.0,15.0,05000US51800,51,800,D,Standard,VHUD50,50.1-80% AMI,2
"Suffolk city, Virginia",250.0,103.0,16.0,05000US51800,51,800,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Suffolk city, Virginia",260.0,125.0,17.0,05000US51800,51,800,S,Standard,VHUD50,80.1-95% AMI,All
"Suffolk city, Virginia",0.0,161.0,18.0,05000US51800,51,800,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Suffolk city, Virginia",35.0,57.0,19.0,05000US51800,51,800,D,Standard,VHUD50,80.1-95% AMI,2
"Suffolk city, Virginia",225.0,118.0,20.0,05000US51800,51,800,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Suffolk city, Virginia",550.0,208.0,21.0,05000US51800,51,800,S,Standard,VHUD50,95.1% AMI and above,All
"Suffolk city, Virginia",0.0,161.0,22.0,05000US51800,51,800,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Suffolk city, Virginia",145.0,95.0,23.0,05000US51800,51,800,D,Standard,VHUD50,95.1% AMI and above,2
"Suffolk city, Virginia",405.0,191.0,24.0,05000US51800,51,800,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Suffolk city, Virginia",2625.0,438.0,25.0,05000US51800,51,800,S,Standard,VHUD80,All,All
