name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Winchester city, Virginia",3080.0,409.0,1.0,05000US51840,51,840,T,All,All,All,All
"Winchester city, Virginia",0.0,161.0,2.0,05000US51840,51,840,S,Substandard,All,All,All
"Winchester city, Virginia",3080.0,409.0,3.0,05000US51840,51,840,S,Standard,All,All,All
"Winchester city, Virginia",175.0,119.0,4.0,05000US51840,51,840,S,Standard,VHUD50,All,All
"Winchester city, Virginia",45.0,83.0,5.0,05000US51840,51,840,S,Standard,VHUD50,30% AMI or less,All
"Winchester city, Virginia",45.0,83.0,6.0,05000US51840,51,840,D,Standard,VHUD50,30% AMI or less,0 or 1
"Winchester city, Virginia",0.0,161.0,7.0,05000US51840,51,840,D,Standard,VHUD50,30% AMI or less,2
"Winchester city, Virginia",0.0,161.0,8.0,05000US51840,51,840,D,Standard,VHUD50,30% AMI or less,3 or more
"Winchester city, Virginia",0.0,161.0,9.0,05000US51840,51,840,S,Standard,VHUD50,30.1-50% AMI,All
"Winchester city, Virginia",0.0,161.0,10.0,05000US51840,51,840,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Winchester city, Virginia",0.0,161.0,11.0,05000US51840,51,840,D,Standard,VHUD50,30.1-50% AMI,2
"Winchester city, Virginia",0.0,161.0,12.0,05000US51840,51,840,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Winchester city, Virginia",65.0,57.0,13.0,05000US51840,51,840,S,Standard,VHUD50,50.1-80% AMI,All
"Winchester city, Virginia",0.0,161.0,14.0,05000US51840,51,840,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Winchester city, Virginia",0.0,161.0,15.0,05000US51840,51,840,D,Standard,VHUD50,50.1-80% AMI,2
"Winchester city, Virginia",65.0,57.0,16.0,05000US51840,51,840,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Winchester city, Virginia",10.0,25.0,17.0,05000US51840,51,840,S,Standard,VHUD50,80.1-95% AMI,All
"Winchester city, Virginia",0.0,161.0,18.0,05000US51840,51,840,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Winchester city, Virginia",0.0,161.0,19.0,05000US51840,51,840,D,Standard,VHUD50,80.1-95% AMI,2
"Winchester city, Virginia",10.0,25.0,20.0,05000US51840,51,840,D,Standard,VHUD50,80.1-95% AMI,3 or more
