name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Portsmouth city, Virginia",65.0,54.0,47.0,05000US51740,51,740,S,Standard,VHUD100,30% AMI or less,All
"Portsmouth city, Virginia",0.0,161.0,48.0,05000US51740,51,740,D,Standard,VHUD100,30% AMI or less,0 or 1
"Portsmouth city, Virginia",30.0,32.0,49.0,05000US51740,51,740,D,Standard,VHUD100,30% AMI or less,2
"Portsmouth city, Virginia",35.0,41.0,50.0,05000US51740,51,740,D,Standard,VHUD100,30% AMI or less,3 or more
"Portsmouth city, Virginia",110.0,91.0,51.0,05000US51740,51,740,S,Standard,VHUD100,30.1-50% AMI,All
"Portsmouth city, Virginia",0.0,161.0,52.0,05000US51740,51,740,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Portsmouth city, Virginia",50.0,61.0,53.0,05000US51740,51,740,D,Standard,VHUD100,30.1-50% AMI,2
"Portsmouth city, Virginia",60.0,60.0,54.0,05000US51740,51,740,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Portsmouth city, Virginia",310.0,130.0,55.0,05000US51740,51,740,S,Standard,VHUD100,50.1-80% AMI,All
"Portsmouth city, Virginia",0.0,161.0,56.0,05000US51740,51,740,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Portsmouth city, Virginia",65.0,56.0,57.0,05000US51740,51,740,D,Standard,VHUD100,50.1-80% AMI,2
"Portsmouth city, Virginia",245.0,125.0,58.0,05000US51740,51,740,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Portsmouth city, Virginia",225.0,103.0,59.0,05000US51740,51,740,S,Standard,VHUD100,80.1-95% AMI,All
"Portsmouth city, Virginia",0.0,161.0,60.0,05000US51740,51,740,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Portsmouth city, Virginia",40.0,47.0,61.0,05000US51740,51,740,D,Standard,VHUD100,80.1-95% AMI,2
"Portsmouth city, Virginia",185.0,91.0,62.0,05000US51740,51,740,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Portsmouth city, Virginia",1755.0,328.0,63.0,05000US51740,51,740,S,Standard,VHUD100,95.1% AMI and above,All
"Portsmouth city, Virginia",0.0,161.0,64.0,05000US51740,51,740,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Portsmouth city, Virginia",320.0,137.0,65.0,05000US51740,51,740,D,Standard,VHUD100,95.1% AMI and above,2
"Portsmouth city, Virginia",1435.0,306.0,66.0,05000US51740,51,740,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Portsmouth city, Virginia",4490.0,466.0,67.0,05000US51740,51,740,S,Standard,Greater than VHUD100,All,All
"Portsmouth city, Virginia",45.0,45.0,68.0,05000US51740,51,740,S,Standard,Greater than VHUD100,30% AMI or less,All
"Portsmouth city, Virginia",0.0,161.0,69.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30% AMI or less,0 or 1
"Portsmouth city, Virginia",0.0,161.0,70.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30% AMI or less,2
"Portsmouth city, Virginia",45.0,45.0,71.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30% AMI or less,3 or more
"Portsmouth city, Virginia",295.0,175.0,72.0,05000US51740,51,740,S,Standard,Greater than VHUD100,30.1-50% AMI,All
"Portsmouth city, Virginia",0.0,161.0,73.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30.1-50% AMI,0 or 1
"Portsmouth city, Virginia",60.0,94.0,74.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30.1-50% AMI,2
"Portsmouth city, Virginia",235.0,148.0,75.0,05000US51740,51,740,D,Standard,Greater than VHUD100,30.1-50% AMI,3 or more
"Portsmouth city, Virginia",560.0,234.0,76.0,05000US51740,51,740,S,Standard,Greater than VHUD100,50.1-80% AMI,All
"Portsmouth city, Virginia",65.0,98.0,77.0,05000US51740,51,740,D,Standard,Greater than VHUD100,50.1-80% AMI,0 or 1
"Portsmouth city, Virginia",80.0,84.0,78.0,05000US51740,51,740,D,Standard,Greater than VHUD100,50.1-80% AMI,2
"Portsmouth city, Virginia",420.0,179.0,79.0,05000US51740,51,740,D,Standard,Greater than VHUD100,50.1-80% AMI,3 or more
"Portsmouth city, Virginia",315.0,174.0,80.0,05000US51740,51,740,S,Standard,Greater than VHUD100,80.1-95% AMI,All
"Portsmouth city, Virginia",0.0,161.0,81.0,05000US51740,51,740,D,Standard,Greater than VHUD100,80.1-95% AMI,0 or 1
"Portsmouth city, Virginia",25.0,42.0,82.0,05000US51740,51,740,D,Standard,Greater than VHUD100,80.1-95% AMI,2
"Portsmouth city, Virginia",290.0,170.0,83.0,05000US51740,51,740,D,Standard,Greater than VHUD100,80.1-95% AMI,3 or more
"Portsmouth city, Virginia",3270.0,415.0,84.0,05000US51740,51,740,S,Standard,Greater than VHUD100,95.1% AMI and above,All
"Portsmouth city, Virginia",0.0,161.0,85.0,05000US51740,51,740,D,Standard,Greater than VHUD100,95.1% AMI and above,0 or 1
"Portsmouth city, Virginia",205.0,113.0,86.0,05000US51740,51,740,D,Standard,Greater than VHUD100,95.1% AMI and above,2
"Portsmouth city, Virginia",3065.0,431.0,87.0,05000US51740,51,740,D,Standard,Greater than VHUD100,95.1% AMI and above,3 or more
