name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Hampton city, Virginia",24810.0,1002.0,1.0,05000US51650,51,650,T,All,All,All,All
"Hampton city, Virginia",55.0,55.0,2.0,05000US51650,51,650,S,Substandard,All,All,All
"Hampton city, Virginia",24755.0,999.0,3.0,05000US51650,51,650,S,Standard,All,All,All
"Hampton city, Virginia",4290.0,589.0,4.0,05000US51650,51,650,S,Standard,VHUD50,All,All
"Hampton city, Virginia",370.0,170.0,5.0,05000US51650,51,650,S,Standard,VHUD50,30% AMI or less,All
"Hampton city, Virginia",20.0,35.0,6.0,05000US51650,51,650,D,Standard,VHUD50,30% AMI or less,0 or 1
"Hampton city, Virginia",200.0,139.0,7.0,05000US51650,51,650,D,Standard,VHUD50,30% AMI or less,2
"Hampton city, Virginia",150.0,88.0,8.0,05000US51650,51,650,D,Standard,VHUD50,30% AMI or less,3 or more
"Hampton city, Virginia",740.0,283.0,9.0,05000US51650,51,650,S,Standard,VHUD50,30.1-50% AMI,All
"Hampton city, Virginia",55.0,96.0,10.0,05000US51650,51,650,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Hampton city, Virginia",185.0,134.0,11.0,05000US51650,51,650,D,Standard,VHUD50,30.1-50% AMI,2
"Hampton city, Virginia",500.0,200.0,12.0,05000US51650,51,650,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Hampton city, Virginia",990.0,254.0,13.0,05000US51650,51,650,S,Standard,VHUD50,50.1-80% AMI,All
"Hampton city, Virginia",90.0,119.0,14.0,05000US51650,51,650,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Hampton city, Virginia",215.0,92.0,15.0,05000US51650,51,650,D,Standard,VHUD50,50.1-80% AMI,2
"Hampton city, Virginia",685.0,210.0,16.0,05000US51650,51,650,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Hampton city, Virginia",730.0,348.0,17.0,05000US51650,51,650,S,Standard,VHUD50,80.1-95% AMI,All
"Hampton city, Virginia",200.0,290.0,18.0,05000US51650,51,650,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Hampton city, Virginia",235.0,138.0,19.0,05000US51650,51,650,D,Standard,VHUD50,80.1-95% AMI,2
"Hampton city, Virginia",290.0,149.0,20.0,05000US51650,51,650,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Hampton city, Virginia",1455.0,303.0,21.0,05000US51650,51,650,S,Standard,VHUD50,95.1% AMI and above,All
"Hampton city, Virginia",15.0,28.0,22.0,05000US51650,51,650,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Hampton city, Virginia",475.0,197.0,23.0,05000US51650,51,650,D,Standard,VHUD50,95.1% AMI and above,2
"Hampton city, Virginia",965.0,248.0,24.0,05000US51650,51,650,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Hampton city, Virginia",9225.0,842.0,25.0,05000US51650,51,650,S,Standard,VHUD80,All,All
"Hampton city, Virginia",340.0,130.0,26.0,05000US51650,51,650,S,Standard,VHUD80,30% AMI or less,All
"Hampton city, Virginia",0.0,161.0,27.0,05000US51650,51,650,D,Standard,VHUD80,30% AMI or less,0 or 1
"Hampton city, Virginia",0.0,161.0,28.0,05000US51650,51,650,D,Standard,VHUD80,30% AMI or less,2
"Hampton city, Virginia",340.0,130.0,29.0,05000US51650,51,650,D,Standard,VHUD80,30% AMI or less,3 or more
"Hampton city, Virginia",435.0,181.0,30.0,05000US51650,51,650,S,Standard,VHUD80,30.1-50% AMI,All
"Hampton city, Virginia",0.0,161.0,31.0,05000US51650,51,650,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Hampton city, Virginia",110.0,75.0,32.0,05000US51650,51,650,D,Standard,VHUD80,30.1-50% AMI,2
"Hampton city, Virginia",325.0,168.0,33.0,05000US51650,51,650,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Hampton city, Virginia",1890.0,405.0,34.0,05000US51650,51,650,S,Standard,VHUD80,50.1-80% AMI,All
"Hampton city, Virginia",15.0,24.0,35.0,05000US51650,51,650,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Hampton city, Virginia",275.0,152.0,36.0,05000US51650,51,650,D,Standard,VHUD80,50.1-80% AMI,2
"Hampton city, Virginia",1605.0,361.0,37.0,05000US51650,51,650,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Hampton city, Virginia",975.0,332.0,38.0,05000US51650,51,650,S,Standard,VHUD80,80.1-95% AMI,All
"Hampton city, Virginia",0.0,161.0,39.0,05000US51650,51,650,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Hampton city, Virginia",40.0,40.0,40.0,05000US51650,51,650,D,Standard,VHUD80,80.1-95% AMI,2
"Hampton city, Virginia",935.0,327.0,41.0,05000US51650,51,650,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Hampton city, Virginia",5580.0,626.0,42.0,05000US51650,51,650,S,Standard,VHUD80,95.1% AMI and above,All
"Hampton city, Virginia",0.0,161.0,43.0,05000US51650,51,650,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Hampton city, Virginia",520.0,216.0,44.0,05000US51650,51,650,D,Standard,VHUD80,95.1% AMI and above,2
"Hampton city, Virginia",5060.0,592.0,45.0,05000US51650,51,650,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Hampton city, Virginia",3705.0,426.0,46.0,05000US51650,51,650,S,Standard,VHUD100,All,All
"Hampton city, Virginia",45.0,50.0,47.0,05000US51650,51,650,S,Standard,VHUD100,30% AMI or less,All
"Hampton city, Virginia",0.0,161.0,48.0,05000US51650,51,650,D,Standard,VHUD100,30% AMI or less,0 or 1
"Hampton city, Virginia",20.0,33.0,49.0,05000US51650,51,650,D,Standard,VHUD100,30% AMI or less,2
"Hampton city, Virginia",25.0,41.0,50.0,05000US51650,51,650,D,Standard,VHUD100,30% AMI or less,3 or more
"Hampton city, Virginia",100.0,81.0,51.0,05000US51650,51,650,S,Standard,VHUD100,30.1-50% AMI,All
"Hampton city, Virginia",0.0,161.0,52.0,05000US51650,51,650,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Hampton city, Virginia",10.0,23.0,53.0,05000US51650,51,650,D,Standard,VHUD100,30.1-50% AMI,2
"Hampton city, Virginia",90.0,77.0,54.0,05000US51650,51,650,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Hampton city, Virginia",430.0,138.0,55.0,05000US51650,51,650,S,Standard,VHUD100,50.1-80% AMI,All
"Hampton city, Virginia",0.0,161.0,56.0,05000US51650,51,650,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Hampton city, Virginia",90.0,82.0,57.0,05000US51650,51,650,D,Standard,VHUD100,50.1-80% AMI,2
"Hampton city, Virginia",340.0,128.0,58.0,05000US51650,51,650,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Hampton city, Virginia",425.0,159.0,59.0,05000US51650,51,650,S,Standard,VHUD100,80.1-95% AMI,All
"Hampton city, Virginia",0.0,161.0,60.0,05000US51650,51,650,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Hampton city, Virginia",15.0,23.0,61.0,05000US51650,51,650,D,Standard,VHUD100,80.1-95% AMI,2
"Hampton city, Virginia",410.0,158.0,62.0,05000US51650,51,650,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Hampton city, Virginia",2705.0,384.0,63.0,05000US51650,51,650,S,Standard,VHUD100,95.1% AMI and above,All
"Hampton city, Virginia",0.0,161.0,64.0,05000US51650,51,650,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Hampton city, Virginia",390.0,202.0,65.0,05000US51650,51,650,D,Standard,VHUD100,95.1% AMI and above,2
"Hampton city, Virginia",2315.0,358.0,66.0,05000US51650,51,650,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Hampton city, Virginia",7540.0,665.0,67.0,05000US51650,51,650,S,Standard,Greater than VHUD100,All,All
"Hampton city, Virginia",130.0,77.0,68.0,05000US51650,51,650,S,Standard,Greater than VHUD100,30% AMI or less,All
"Hampton city, Virginia",0.0,161.0,69.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30% AMI or less,0 or 1
"Hampton city, Virginia",15.0,27.0,70.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30% AMI or less,2
"Hampton city, Virginia",115.0,79.0,71.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30% AMI or less,3 or more
"Hampton city, Virginia",180.0,109.0,72.0,05000US51650,51,650,S,Standard,Greater than VHUD100,30.1-50% AMI,All
"Hampton city, Virginia",30.0,55.0,73.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30.1-50% AMI,0 or 1
"Hampton city, Virginia",0.0,161.0,74.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30.1-50% AMI,2
"Hampton city, Virginia",150.0,101.0,75.0,05000US51650,51,650,D,Standard,Greater than VHUD100,30.1-50% AMI,3 or more
"Hampton city, Virginia",415.0,179.0,76.0,05000US51650,51,650,S,Standard,Greater than VHUD100,50.1-80% AMI,All
"Hampton city, Virginia",0.0,161.0,77.0,05000US51650,51,650,D,Standard,Greater than VHUD100,50.1-80% AMI,0 or 1
"Hampton city, Virginia",30.0,46.0,78.0,05000US51650,51,650,D,Standard,Greater than VHUD100,50.1-80% AMI,2
