name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Richmond city, Virginia",27885.0,1219.0,1.0,05000US51760,51,760,T,All,All,All,All
"Richmond city, Virginia",150.0,134.0,2.0,05000US51760,51,760,S,Substandard,All,All,All
"Richmond city, Virginia",27735.0,1205.0,3.0,05000US51760,51,760,S,Standard,All,All,All
"Richmond city, Virginia",7680.0,801.0,4.0,05000US51760,51,760,S,Standard,VHUD50,All,All
"Richmond city, Virginia",950.0,273.0,5.0,05000US51760,51,760,S,Standard,VHUD50,30% AMI or less,All
"Richmond city, Virginia",45.0,43.0,6.0,05000US51760,51,760,D,Standard,VHUD50,30% AMI or less,0 or 1
"Richmond city, Virginia",295.0,170.0,7.0,05000US51760,51,760,D,Standard,VHUD50,30% AMI or less,2
"Richmond city, Virginia",610.0,205.0,8.0,05000US51760,51,760,D,Standard,VHUD50,30% AMI or less,3 or more
"Richmond city, Virginia",1235.0,307.0,9.0,05000US51760,51,760,S,Standard,VHUD50,30.1-50% AMI,All
"Richmond city, Virginia",0.0,161.0,10.0,05000US51760,51,760,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Richmond city, Virginia",290.0,129.0,11.0,05000US51760,51,760,D,Standard,VHUD50,30.1-50% AMI,2
"Richmond city, Virginia",950.0,293.0,12.0,05000US51760,51,760,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Richmond city, Virginia",2255.0,509.0,13.0,05000US51760,51,760,S,Standard,VHUD50,50.1-80% AMI,All
"Richmond city, Virginia",140.0,141.0,14.0,05000US51760,51,760,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Richmond city, Virginia",540.0,168.0,15.0,05000US51760,51,760,D,Standard,VHUD50,50.1-80% AMI,2
"Richmond city, Virginia",1575.0,423.0,16.0,05000US51760,51,760,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Richmond city, Virginia",1120.0,293.0,17.0,05000US51760,51,760,S,Standard,VHUD50,80.1-95% AMI,All
"Richmond city, Virginia",0.0,161.0,18.0,05000US51760,51,760,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Richmond city, Virginia",205.0,133.0,19.0,05000US51760,51,760,D,Standard,VHUD50,80.1-95% AMI,2
"Richmond city, Virginia",915.0,281.0,20.0,05000US51760,51,760,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Richmond city, Virginia",2120.0,396.0,21.0,05000US51760,51,760,S,Standard,VHUD50,95.1% AMI and above,All
"Richmond city, Virginia",30.0,35.0,22.0,05000US51760,51,760,D,Standard,VHUD50,95.1% AMI and above,0 or 1
