name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Charlottesville city, Virginia",5105.0,478.0,1.0,05000US51540,51,540,T,All,All,All,All
"Charlottesville city, Virginia",10.0,23.0,2.0,05000US51540,51,540,S,Substandard,All,All,All
"Charlottesville city, Virginia",5095.0,479.0,3.0,05000US51540,51,540,S,Standard,All,All,All
"Charlottesville city, Virginia",445.0,184.0,4.0,05000US51540,51,540,S,Standard,VHUD50,All,All
"Charlottesville city, Virginia",45.0,54.0,5.0,05000US51540,51,540,S,Standard,VHUD50,30% AMI or less,All
"Charlottesville city, Virginia",20.0,33.0,6.0,05000US51540,51,540,D,Standard,VHUD50,30% AMI or less,0 or 1
"Charlottesville city, Virginia",0.0,161.0,7.0,05000US51540,51,540,D,Standard,VHUD50,30% AMI or less,2
"Charlottesville city, Virginia",25.0,44.0,8.0,05000US51540,51,540,D,Standard,VHUD50,30% AMI or less,3 or more
"Charlottesville city, Virginia",175.0,120.0,9.0,05000US51540,51,540,S,Standard,VHUD50,30.1-50% AMI,All
"Charlottesville city, Virginia",0.0,161.0,10.0,05000US51540,51,540,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Charlottesville city, Virginia",25.0,55.0,11.0,05000US51540,51,540,D,Standard,VHUD50,30.1-50% AMI,2
"Charlottesville city, Virginia",145.0,112.0,12.0,05000US51540,51,540,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Charlottesville city, Virginia",55.0,58.0,13.0,05000US51540,51,540,S,Standard,VHUD50,50.1-80% AMI,All
"Charlottesville city, Virginia",0.0,161.0,14.0,05000US51540,51,540,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Charlottesville city, Virginia",0.0,161.0,15.0,05000US51540,51,540,D,Standard,VHUD50,50.1-80% AMI,2
"Charlottesville city, Virginia",55.0,58.0,16.0,05000US51540,51,540,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Charlottesville city, Virginia",20.0,34.0,17.0,05000US51540,51,540,S,Standard,VHUD50,80.1-95% AMI,All
"Charlottesville city, Virginia",0.0,161.0,18.0,05000US51540,51,540,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Charlottesville city, Virginia",0.0,161.0,19.0,05000US51540,51,540,D,Standard,VHUD50,80.1-95% AMI,2
"Charlottesville city, Virginia",20.0,34.0,20.0,05000US51540,51,540,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Charlottesville city, Virginia",150.0,104.0,21.0,05000US51540,51,540,S,Standard,VHUD50,95.1% AMI and above,All
"Charlottesville city, Virginia",0.0,161.0,22.0,05000US51540,51,540,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Charlottesville city, Virginia",65.0,84.0,23.0,05000US51540,51,540,D,Standard,VHUD50,95.1% AMI and above,2
"Charlottesville city, Virginia",85.0,69.0,24.0,05000US51540,51,540,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Charlottesville city, Virginia",1020.0,236.0,25.0,05000US51540,51,540,S,Standard,VHUD80,All,All
"Charlottesville city, Virginia",110.0,104.0,26.0,05000US51540,51,540,S,Standard,VHUD80,30% AMI or less,All
"Charlottesville city, Virginia",0.0,161.0,27.0,05000US51540,51,540,D,Standard,VHUD80,30% AMI or less,0 or 1
"Charlottesville city, Virginia",70.0,94.0,28.0,05000US51540,51,540,D,Standard,VHUD80,30% AMI or less,2
"Charlottesville city, Virginia",45.0,51.0,29.0,05000US51540,51,540,D,Standard,VHUD80,30% AMI or less,3 or more
"Charlottesville city, Virginia",100.0,80.0,30.0,05000US51540,51,540,S,Standard,VHUD80,30.1-50% AMI,All
"Charlottesville city, Virginia",10.0,16.0,31.0,05000US51540,51,540,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Charlottesville city, Virginia",15.0,26.0,32.0,05000US51540,51,540,D,Standard,VHUD80,30.1-50% AMI,2
"Charlottesville city, Virginia",75.0,74.0,33.0,05000US51540,51,540,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Charlottesville city, Virginia",175.0,122.0,34.0,05000US51540,51,540,S,Standard,VHUD80,50.1-80% AMI,All
