name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Culpeper County, Virginia",8700.0,497.0,1.0,05000US51047,51,047,T,All,All,All,All
"Culpeper County, Virginia",0.0,161.0,2.0,05000US51047,51,047,S,Substandard,All,All,All
"Culpeper County, Virginia",8700.0,497.0,3.0,05000US51047,51,047,S,Standard,All,All,All
"Culpeper County, Virginia",515.0,211.0,4.0,05000US51047,51,047,S,Standard,VHUD50,All,All
"Culpeper County, Virginia",45.0,50.0,5.0,05000US51047,51,047,S,Standard,VHUD50,30% AMI or less,All
"Culpeper County, Virginia",0.0,161.0,6.0,05000US51047,51,047,D,Standard,VHUD50,30% AMI or less,0 or 1
"Culpeper County, Virginia",0.0,161.0,7.0,05000US51047,51,047,D,Standard,VHUD50,30% AMI or less,2
"Culpeper County, Virginia",45.0,50.0,8.0,05000US51047,51,047,D,Standard,VHUD50,30% AMI or less,3 or more
"Culpeper County, Virginia",55.0,62.0,9.0,05000US51047,51,047,S,Standard,VHUD50,30.1-50% AMI,All
"Culpeper County, Virginia",0.0,161.0,10.0,05000US51047,51,047,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Culpeper County, Virginia",30.0,54.0,11.0,05000US51047,51,047,D,Standard,VHUD50,30.1-50% AMI,2
"Culpeper County, Virginia",20.0,37.0,12.0,05000US51047,51,047,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Culpeper County, Virginia",185.0,134.0,13.0,05000US51047,51,047,S,Standard,VHUD50,50.1-80% AMI,All
"Culpeper County, Virginia",0.0,161.0,14.0,05000US51047,51,047,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,15.0,05000US51047,51,047,D,Standard,VHUD50,50.1-80% AMI,2
"Culpeper County, Virginia",185.0,134.0,16.0,05000US51047,51,047,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Culpeper County, Virginia",70.0,59.0,17.0,05000US51047,51,047,S,Standard,VHUD50,80.1-95% AMI,All
"Culpeper County, Virginia",0.0,161.0,18.0,05000US51047,51,047,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,19.0,05000US51047,51,047,D,Standard,VHUD50,80.1-95% AMI,2
"Culpeper County, Virginia",70.0,59.0,20.0,05000US51047,51,047,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Culpeper County, Virginia",160.0,80.0,21.0,05000US51047,51,047,S,Standard,VHUD50,95.1% AMI and above,All
"Culpeper County, Virginia",0.0,161.0,22.0,05000US51047,51,047,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Culpeper County, Virginia",20.0,37.0,23.0,05000US51047,51,047,D,Standard,VHUD50,95.1% AMI and above,2
"Culpeper County, Virginia",140.0,73.0,24.0,05000US51047,51,047,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Culpeper County, Virginia",770.0,205.0,25.0,05000US51047,51,047,S,Standard,VHUD80,All,All
"Culpeper County, Virginia",40.0,49.0,26.0,05000US51047,51,047,S,Standard,VHUD80,30% AMI or less,All
"Culpeper County, Virginia",0.0,161.0,27.0,05000US51047,51,047,D,Standard,VHUD80,30% AMI or less,0 or 1
"Culpeper County, Virginia",20.0,34.0,28.0,05000US51047,51,047,D,Standard,VHUD80,30% AMI or less,2
"Culpeper County, Virginia",20.0,40.0,29.0,05000US51047,51,047,D,Standard,VHUD80,30% AMI or less,3 or more
"Culpeper County, Virginia",35.0,45.0,30.0,05000US51047,51,047,S,Standard,VHUD80,30.1-50% AMI,All
"Culpeper County, Virginia",0.0,161.0,31.0,05000US51047,51,047,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,32.0,05000US51047,51,047,D,Standard,VHUD80,30.1-50% AMI,2
"Culpeper County, Virginia",35.0,45.0,33.0,05000US51047,51,047,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Culpeper County, Virginia",30.0,52.0,34.0,05000US51047,51,047,S,Standard,VHUD80,50.1-80% AMI,All
"Culpeper County, Virginia",0.0,161.0,35.0,05000US51047,51,047,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,36.0,05000US51047,51,047,D,Standard,VHUD80,50.1-80% AMI,2
"Culpeper County, Virginia",30.0,52.0,37.0,05000US51047,51,047,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Culpeper County, Virginia",130.0,98.0,38.0,05000US51047,51,047,S,Standard,VHUD80,80.1-95% AMI,All
"Culpeper County, Virginia",0.0,161.0,39.0,05000US51047,51,047,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,40.0,05000US51047,51,047,D,Standard,VHUD80,80.1-95% AMI,2
"Culpeper County, Virginia",130.0,98.0,41.0,05000US51047,51,047,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Culpeper County, Virginia",535.0,196.0,42.0,05000US51047,51,047,S,Standard,VHUD80,95.1% AMI and above,All
"Culpeper County, Virginia",0.0,161.0,43.0,05000US51047,51,047,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Culpeper County, Virginia",65.0,65.0,44.0,05000US51047,51,047,D,Standard,VHUD80,95.1% AMI and above,2
"Culpeper County, Virginia",470.0,185.0,45.0,05000US51047,51,047,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Culpeper County, Virginia",1095.0,301.0,46.0,05000US51047,51,047,S,Standard,VHUD100,All,All
"Culpeper County, Virginia",170.0,198.0,47.0,05000US51047,51,047,S,Standard,VHUD100,30% AMI or less,All
"Culpeper County, Virginia",0.0,161.0,48.0,05000US51047,51,047,D,Standard,VHUD100,30% AMI or less,0 or 1
"Culpeper County, Virginia",0.0,161.0,49.0,05000US51047,51,047,D,Standard,VHUD100,30% AMI or less,2
"Culpeper County, Virginia",170.0,198.0,50.0,05000US51047,51,047,D,Standard,VHUD100,30% AMI or less,3 or more
"Culpeper County, Virginia",55.0,70.0,51.0,05000US51047,51,047,S,Standard,VHUD100,30.1-50% AMI,All
"Culpeper County, Virginia",0.0,161.0,52.0,05000US51047,51,047,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,53.0,05000US51047,51,047,D,Standard,VHUD100,30.1-50% AMI,2
"Culpeper County, Virginia",55.0,70.0,54.0,05000US51047,51,047,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Culpeper County, Virginia",280.0,154.0,55.0,05000US51047,51,047,S,Standard,VHUD100,50.1-80% AMI,All
"Culpeper County, Virginia",30.0,51.0,56.0,05000US51047,51,047,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Culpeper County, Virginia",30.0,45.0,57.0,05000US51047,51,047,D,Standard,VHUD100,50.1-80% AMI,2
"Culpeper County, Virginia",220.0,136.0,58.0,05000US51047,51,047,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Culpeper County, Virginia",155.0,101.0,59.0,05000US51047,51,047,S,Standard,VHUD100,80.1-95% AMI,All
"Culpeper County, Virginia",0.0,161.0,60.0,05000US51047,51,047,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Culpeper County, Virginia",0.0,161.0,61.0,05000US51047,51,047,D,Standard,VHUD100,80.1-95% AMI,2
"Culpeper County, Virginia",155.0,101.0,62.0,05000US51047,51,047,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Culpeper County, Virginia",435.0,182.0,63.0,05000US51047,51,047,S,Standard,VHUD100,95.1% AMI and above,All
"Culpeper County, Virginia",0.0,161.0,64.0,05000US51047,51,047,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Culpeper County, Virginia",40.0,46.0,65.0,05000US51047,51,047,D,Standard,VHUD100,95.1% AMI and above,2
"Culpeper County, Virginia",395.0,174.0,66.0,05000US51047,51,047,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Culpeper County, Virginia",6320.0,508.0,67.0,05000US51047,51,047,S,Standard,Greater than VHUD100,All,All
"Culpeper County, Virginia",110.0,75.0,68.0,05000US51047,51,047,S,Standard,Greater than VHUD100,30% AMI or less,All
"Culpeper County, Virginia",0.0,161.0,69.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30% AMI or less,0 or 1
"Culpeper County, Virginia",35.0,42.0,70.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30% AMI or less,2
"Culpeper County, Virginia",75.0,72.0,71.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30% AMI or less,3 or more
"Culpeper County, Virginia",115.0,86.0,72.0,05000US51047,51,047,S,Standard,Greater than VHUD100,30.1-50% AMI,All
"Culpeper County, Virginia",35.0,61.0,73.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30.1-50% AMI,0 or 1
"Culpeper County, Virginia",20.0,35.0,74.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30.1-50% AMI,2
"Culpeper County, Virginia",60.0,56.0,75.0,05000US51047,51,047,D,Standard,Greater than VHUD100,30.1-50% AMI,3 or more
"Culpeper County, Virginia",745.0,221.0,76.0,05000US51047,51,047,S,Standard,Greater than VHUD100,50.1-80% AMI,All
"Culpeper County, Virginia",4.0,22.0,77.0,05000US51047,51,047,D,Standard,Greater than VHUD100,50.1-80% AMI,0 or 1
"Culpeper County, Virginia",170.0,104.0,78.0,05000US51047,51,047,D,Standard,Greater than VHUD100,50.1-80% AMI,2
"Culpeper County, Virginia",570.0,208.0,79.0,05000US51047,51,047,D,Standard,Greater than VHUD100,50.1-80% AMI,3 or more
"Culpeper County, Virginia",450.0,186.0,80.0,05000US51047,51,047,S,Standard,Greater than VHUD100,80.1-95% AMI,All
"Culpeper County, Virginia",0.0,161.0,81.0,05000US51047,51,047,D,Standard,Greater than VHUD100,80.1-95% AMI,0 or 1
