name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Virginia Beach city, Virginia",91770.0,1753.0,1.0,05000US51810,51,810,T,All,All,All,All
"Virginia Beach city, Virginia",265.0,151.0,2.0,05000US51810,51,810,S,Substandard,All,All,All
"Virginia Beach city, Virginia",91505.0,1750.0,3.0,05000US51810,51,810,S,Standard,All,All,All
"Virginia Beach city, Virginia",3775.0,625.0,4.0,05000US51810,51,810,S,Standard,VHUD50,All,All
"Virginia Beach city, Virginia",310.0,161.0,5.0,05000US51810,51,810,S,Standard,VHUD50,30% AMI or less,All
"Virginia Beach city, Virginia",0.0,161.0,6.0,05000US51810,51,810,D,Standard,VHUD50,30% AMI or less,0 or 1
"Virginia Beach city, Virginia",55.0,58.0,7.0,05000US51810,51,810,D,Standard,VHUD50,30% AMI or less,2
"Virginia Beach city, Virginia",255.0,160.0,8.0,05000US51810,51,810,D,Standard,VHUD50,30% AMI or less,3 or more
"Virginia Beach city, Virginia",405.0,210.0,9.0,05000US51810,51,810,S,Standard,VHUD50,30.1-50% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,10.0,05000US51810,51,810,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Virginia Beach city, Virginia",20.0,36.0,11.0,05000US51810,51,810,D,Standard,VHUD50,30.1-50% AMI,2
"Virginia Beach city, Virginia",385.0,205.0,12.0,05000US51810,51,810,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Virginia Beach city, Virginia",1010.0,321.0,13.0,05000US51810,51,810,S,Standard,VHUD50,50.1-80% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,14.0,05000US51810,51,810,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Virginia Beach city, Virginia",235.0,150.0,15.0,05000US51810,51,810,D,Standard,VHUD50,50.1-80% AMI,2
"Virginia Beach city, Virginia",770.0,283.0,16.0,05000US51810,51,810,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Virginia Beach city, Virginia",500.0,222.0,17.0,05000US51810,51,810,S,Standard,VHUD50,80.1-95% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,18.0,05000US51810,51,810,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Virginia Beach city, Virginia",190.0,110.0,19.0,05000US51810,51,810,D,Standard,VHUD50,80.1-95% AMI,2
"Virginia Beach city, Virginia",310.0,182.0,20.0,05000US51810,51,810,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Virginia Beach city, Virginia",1550.0,381.0,21.0,05000US51810,51,810,S,Standard,VHUD50,95.1% AMI and above,All
"Virginia Beach city, Virginia",35.0,45.0,22.0,05000US51810,51,810,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Virginia Beach city, Virginia",430.0,193.0,23.0,05000US51810,51,810,D,Standard,VHUD50,95.1% AMI and above,2
"Virginia Beach city, Virginia",1085.0,294.0,24.0,05000US51810,51,810,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Virginia Beach city, Virginia",15110.0,1018.0,25.0,05000US51810,51,810,S,Standard,VHUD80,All,All
"Virginia Beach city, Virginia",505.0,181.0,26.0,05000US51810,51,810,S,Standard,VHUD80,30% AMI or less,All
"Virginia Beach city, Virginia",0.0,161.0,27.0,05000US51810,51,810,D,Standard,VHUD80,30% AMI or less,0 or 1
"Virginia Beach city, Virginia",95.0,72.0,28.0,05000US51810,51,810,D,Standard,VHUD80,30% AMI or less,2
"Virginia Beach city, Virginia",410.0,159.0,29.0,05000US51810,51,810,D,Standard,VHUD80,30% AMI or less,3 or more
"Virginia Beach city, Virginia",855.0,252.0,30.0,05000US51810,51,810,S,Standard,VHUD80,30.1-50% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,31.0,05000US51810,51,810,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Virginia Beach city, Virginia",110.0,89.0,32.0,05000US51810,51,810,D,Standard,VHUD80,30.1-50% AMI,2
"Virginia Beach city, Virginia",745.0,242.0,33.0,05000US51810,51,810,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Virginia Beach city, Virginia",2605.0,447.0,34.0,05000US51810,51,810,S,Standard,VHUD80,50.1-80% AMI,All
"Virginia Beach city, Virginia",20.0,37.0,35.0,05000US51810,51,810,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Virginia Beach city, Virginia",585.0,204.0,36.0,05000US51810,51,810,D,Standard,VHUD80,50.1-80% AMI,2
"Virginia Beach city, Virginia",2000.0,381.0,37.0,05000US51810,51,810,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Virginia Beach city, Virginia",1910.0,351.0,38.0,05000US51810,51,810,S,Standard,VHUD80,80.1-95% AMI,All
"Virginia Beach city, Virginia",45.0,55.0,39.0,05000US51810,51,810,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Virginia Beach city, Virginia",240.0,116.0,40.0,05000US51810,51,810,D,Standard,VHUD80,80.1-95% AMI,2
"Virginia Beach city, Virginia",1625.0,320.0,41.0,05000US51810,51,810,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Virginia Beach city, Virginia",9235.0,845.0,42.0,05000US51810,51,810,S,Standard,VHUD80,95.1% AMI and above,All
"Virginia Beach city, Virginia",20.0,33.0,43.0,05000US51810,51,810,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Virginia Beach city, Virginia",1360.0,377.0,44.0,05000US51810,51,810,D,Standard,VHUD80,95.1% AMI and above,2
"Virginia Beach city, Virginia",7860.0,766.0,45.0,05000US51810,51,810,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Virginia Beach city, Virginia",13740.0,1198.0,46.0,05000US51810,51,810,S,Standard,VHUD100,All,All
"Virginia Beach city, Virginia",370.0,155.0,47.0,05000US51810,51,810,S,Standard,VHUD100,30% AMI or less,All
"Virginia Beach city, Virginia",0.0,161.0,48.0,05000US51810,51,810,D,Standard,VHUD100,30% AMI or less,0 or 1
"Virginia Beach city, Virginia",135.0,78.0,49.0,05000US51810,51,810,D,Standard,VHUD100,30% AMI or less,2
"Virginia Beach city, Virginia",230.0,145.0,50.0,05000US51810,51,810,D,Standard,VHUD100,30% AMI or less,3 or more
"Virginia Beach city, Virginia",665.0,233.0,51.0,05000US51810,51,810,S,Standard,VHUD100,30.1-50% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,52.0,05000US51810,51,810,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Virginia Beach city, Virginia",210.0,125.0,53.0,05000US51810,51,810,D,Standard,VHUD100,30.1-50% AMI,2
"Virginia Beach city, Virginia",455.0,165.0,54.0,05000US51810,51,810,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Virginia Beach city, Virginia",2375.0,496.0,55.0,05000US51810,51,810,S,Standard,VHUD100,50.1-80% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,56.0,05000US51810,51,810,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Virginia Beach city, Virginia",725.0,282.0,57.0,05000US51810,51,810,D,Standard,VHUD100,50.1-80% AMI,2
"Virginia Beach city, Virginia",1650.0,412.0,58.0,05000US51810,51,810,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Virginia Beach city, Virginia",1590.0,363.0,59.0,05000US51810,51,810,S,Standard,VHUD100,80.1-95% AMI,All
"Virginia Beach city, Virginia",25.0,43.0,60.0,05000US51810,51,810,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Virginia Beach city, Virginia",500.0,215.0,61.0,05000US51810,51,810,D,Standard,VHUD100,80.1-95% AMI,2
"Virginia Beach city, Virginia",1065.0,266.0,62.0,05000US51810,51,810,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Virginia Beach city, Virginia",8745.0,922.0,63.0,05000US51810,51,810,S,Standard,VHUD100,95.1% AMI and above,All
"Virginia Beach city, Virginia",0.0,161.0,64.0,05000US51810,51,810,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Virginia Beach city, Virginia",1490.0,318.0,65.0,05000US51810,51,810,D,Standard,VHUD100,95.1% AMI and above,2
"Virginia Beach city, Virginia",7255.0,873.0,66.0,05000US51810,51,810,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Virginia Beach city, Virginia",58880.0,1676.0,67.0,05000US51810,51,810,S,Standard,Greater than VHUD100,All,All
"Virginia Beach city, Virginia",1150.0,320.0,68.0,05000US51810,51,810,S,Standard,Greater than VHUD100,30% AMI or less,All
"Virginia Beach city, Virginia",35.0,51.0,69.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30% AMI or less,0 or 1
"Virginia Beach city, Virginia",175.0,131.0,70.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30% AMI or less,2
"Virginia Beach city, Virginia",945.0,290.0,71.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30% AMI or less,3 or more
"Virginia Beach city, Virginia",1190.0,265.0,72.0,05000US51810,51,810,S,Standard,Greater than VHUD100,30.1-50% AMI,All
"Virginia Beach city, Virginia",0.0,161.0,73.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30.1-50% AMI,0 or 1
"Virginia Beach city, Virginia",190.0,123.0,74.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30.1-50% AMI,2
"Virginia Beach city, Virginia",1000.0,221.0,75.0,05000US51810,51,810,D,Standard,Greater than VHUD100,30.1-50% AMI,3 or more
"Virginia Beach city, Virginia",4170.0,458.0,76.0,05000US51810,51,810,S,Standard,Greater than VHUD100,50.1-80% AMI,All
"Virginia Beach city, Virginia",85.0,85.0,77.0,05000US51810,51,810,D,Standard,Greater than VHUD100,50.1-80% AMI,0 or 1
